 Code Secteur ; Libellé Secteur ; Code Rayon ; Libellé Rayon ; Code Groupe de Famille  ; Libellé  Groupe de Famille  ; Code Famille  ; Libellé  Famille  ; Code Sous-Famille  ; Libellé  Sous-Famille  ; Code Unité de Besoin  ; Code UG  ; EAN ; Article Libellé Court ; Article Libellé Long ; Libellé Marque ; Libellé Fournisseur ; PAHT ; PV Mag ; PV Mag HT ; TVA en % ; Quantité vendue * ; Type Qté ; Montant achat HT * ; Montant vente TTC * ; Marge en valeur ; Marge en % ; Stock en quantité ;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1001; NON GAZEIFIES ;6; BOISSON AUX FRUIT ET PLANTE ;1;1133689;5,449E+12; TROPICO ORIG BTE 6 ; TROPICO ORIG BTE 6X33CL ; TROPICO ; COCA COLA EUROPACIFI ;3,57;2,99;2,83;0,055;10; UVC ;35,7;29,9;-7,358768;-0,2332821;10;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1001; NON GAZEIFIES ;6; BOISSON AUX FRUIT ET PLANTE ;1;3640705;1;  ;  ;  ;  ;  ;  ;  ;  ;9;  ;28,71;26,91;-3,202891;-0,1128174;18;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1001; NON GAZEIFIES ;6; BOISSON AUX FRUIT ET PLANTE ;1;3640705;5,449E+12; BTE 6X33CLTROPICO ; BTE 6X33CLTROPICO TROPICA ; TROPICO ; COCA COLA EUROPACIFI ;3,19;2,99;2,83;0,055;9; UVC ;28,71;26,91;-3,202891;-0,1128174;3;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1001; NON GAZEIFIES ;6; BOISSON AUX FRUIT ET PLANTE ;2;1009115;1;  ;  ;  ;  ;  ;  ;  ;  ;6;  ;21,48;22,5;-0,1529858;-0,006444898;72;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1001; NON GAZEIFIES ;6; BOISSON AUX FRUIT ET PLANTE ;2;1009115;3,12448E+12; 6X33CL ORANGE OASI ; OASIS SLIM ORANGE 6X33CL ; OASIS ; ORANGINA SCHWEPPES ;3,58;3,75;3,55;0,055;6; UVC ;21,48;22,5;-0,1529858;-0,006444898;12;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1001; NON GAZEIFIES ;6; BOISSON AUX FRUIT ET PLANTE ;5;1032473;1;  ;  ;  ;  ;  ;  ;  ;  ;8;  ;14,64;17,52;1,966635;0,1063989;10;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1001; NON GAZEIFIES ;6; BOISSON AUX FRUIT ET PLANTE ;5;1032473;3,12448E+12; PET 1,5L OASIS TRO ; PET 1,5L OASIS TROPICAL Z ; OASIS ; ORANGINA SCHWEPPES ;1,83;2,19;2,08;0,055;8; UVC ;14,64;17,52;1,966635;0,1063989;10;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1001; NON GAZEIFIES ;6; BOISSON AUX FRUIT ET PLANTE ;6;3284006;1;  ;  ;  ;  ;  ;  ;  ;  ;2;  ;1,58;3,1;1,358389;0,4153458;5;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1001; NON GAZEIFIES ;6; BOISSON AUX FRUIT ET PLANTE ;6;3284006;3,56007E+12; PET 1L CITRONNADE ; PET 1L CITRONNADE BIO CRF ; CARREF BIO ; LAITERIE SAINT DENIS ;0,79;1,55;1,47;0,055;2; UVC ;1,58;3,1;1,358389;0,4153458;5;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1001; NON GAZEIFIES ;6; BOISSON AUX FRUIT ET PLANTE ;10;2734432;1;  ;  ;  ;  ;  ;  ;  ;  ;19;  ;26,41;30,21;2,225071;0,06981371;23;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1001; NON GAZEIFIES ;6; BOISSON AUX FRUIT ET PLANTE ;10;2734432;3,12448E+12; 1L OASIS TROPICAL ; OASIS TROPICAL PET 1L ; OASIS ; ORANGINA SCHWEPPES ;1,39;1,59;1,51;0,055;19; UVC ;26,41;30,21;2,225071;0,06981371;23;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1001; NON GAZEIFIES ;6; BOISSON AUX FRUIT ET PLANTE ;10;1287560;1;  ;  ;  ;  ;  ;  ;  ;  ;19;  ;18,24;28,31;8,594123;0,287746;20;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1001; NON GAZEIFIES ;6; BOISSON AUX FRUIT ET PLANTE ;10;1287560;3,12448E+12; OASIS TROPICAL ; OASIS TROPICAL PET 50CL ; OASIS ; ORANGINA SCHWEPPES ;0,96;1,49;1,41;0,055;19; UVC ;18,24;28,31;8,594123;0,287746;20;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1001; NON GAZEIFIES ;6; BOISSON AUX FRUIT ET PLANTE ;10;66762;1;  ;  ;  ;  ;  ;  ;  ;  ;1;  ;2,93;3,29;0,1884834;0,05430312;72;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1001; NON GAZEIFIES ;6; BOISSON AUX FRUIT ET PLANTE ;10;66762;3,12448E+12; PET 6X25CL OASIS T ; PET 6X25CL OASIS TROPICAL ; OASIS ; ORANGINA SCHWEPPES ;2,93;3,29;3,12;0,055;1; UVC ;2,93;3,29;0,1884834;0,05430312;12;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1001; NON GAZEIFIES ;6; BOISSON AUX FRUIT ET PLANTE ;10;4208196;1;  ;  ;  ;  ;  ;  ;  ;  ;6;  ;39,48;44,7;2,889668;0,06127566;600;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1001; NON GAZEIFIES ;6; BOISSON AUX FRUIT ET PLANTE ;10;4208196;3,12448E+12; BTE 12X33CL OASIS ; BTE 12X33CL OASIS TROPICA ; OASIS ; ORANGINA SCHWEPPES ;6,58;7,45;7,06;0,055;6; UVC ;39,48;44,7;2,889668;0,06127566;50;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1001; NON GAZEIFIES ;6; BOISSON AUX FRUIT ET PLANTE ;10;4191635;1;  ;  ;  ;  ;  ;  ;  ;  ;136;  ;301,92;273,42;-42,75412;-0,1482161;272;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1001; NON GAZEIFIES ;6; BOISSON AUX FRUIT ET PLANTE ;10;4191635;3,12448E+12; PET 2L OASIS TROPI ; PET 2L OASIS TROPICAL ; OASIS ; ORANGINA SCHWEPPES ;2,22;2,25;2,13;0,055;136; UVC ;301,92;273,42;-42,75412;-0,1482161;272;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1001; NON GAZEIFIES ;6; BOISSON AUX FRUIT ET PLANTE ;10;4190722;1;  ;  ;  ;  ;  ;  ;  ;  ;5;  ;46,15;45;-3,495972;-0,07363816;492;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1001; NON GAZEIFIES ;6; BOISSON AUX FRUIT ET PLANTE ;10;4190722;3,12448E+12; PET 4X2L OASIS TRO ; PET 4X2L OASIS TROPICAL ; OASIS ; ORANGINA SCHWEPPES ;9,23;8,01;7,59;0,055;5; UVC ;46,15;45;-3,495972;-0,07363816;123;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1001; NON GAZEIFIES ;6; BOISSON AUX FRUIT ET PLANTE ;10;3937513;1;  ;  ;  ;  ;  ;  ;  ;  ;16;  ;28,64;35,04;4,57327;0,1237116;18;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1001; NON GAZEIFIES ;6; BOISSON AUX FRUIT ET PLANTE ;10;3937513;3,12448E+12; PET 1.5L OASIS TRO ; PET 1.5L OASIS TROPICAL ; OASIS ; ORANGINA SCHWEPPES ;1,79;2,19;2,08;0,055;16; UVC ;28,64;35,04;4,57327;0,1237116;18;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1001; NON GAZEIFIES ;6; BOISSON AUX FRUIT ET PLANTE ;10;1402697;1;  ;  ;  ;  ;  ;  ;  ;  ;23;  ;17,25;22,77;4,332938;0,1803711;28;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1001; NON GAZEIFIES ;6; BOISSON AUX FRUIT ET PLANTE ;10;1402697;3,56007E+12; PET 2L BAF TROPICA ; PET 2L BAF TROPICAL SIMPL ; SIMPL ; REFRESCO FRANCE ;0,75;0,99;0,94;0,055;23; UVC ;17,25;22,77;4,332938;0,1803711;28;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1001; NON GAZEIFIES ;6; BOISSON AUX FRUIT ET PLANTE ;10;1009116;1;  ;  ;  ;  ;  ;  ;  ;  ;44;  ;50,16;68,2;14,48455;0,2013113;208;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1001; NON GAZEIFIES ;6; BOISSON AUX FRUIT ET PLANTE ;10;1009116;3,56007E+12; 2L PET TROPIC GOUR ; 2L PET TROPIC GOURMANDE C ; CRF CLASS ; REFRESCO FRANCE ;1,14;1,55;1,47;0,055;44; UVC ;50,16;68,2;14,48455;0,2013113;208;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1001; NON GAZEIFIES ;6; BOISSON AUX FRUIT ET PLANTE ;10;3945347;1;  ;  ;  ;  ;  ;  ;  ;  ;4;  ;4,08;6,2;1,796777;0,2746946;14;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1001; NON GAZEIFIES ;6; BOISSON AUX FRUIT ET PLANTE ;10;3945347;3,56007E+12; 2L PET BAF TROPI L ; 2L PET BAF TROPI LIGHT CR ; CRF CLASS ; REFRESCO FRANCE ;1,02;1,55;1,47;0,055;4; UVC ;4,08;6,2;1,796777;0,2746946;14;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1001; NON GAZEIFIES ;6; BOISSON AUX FRUIT ET PLANTE ;11;1126210;1;  ;  ;  ;  ;  ;  ;  ;  ;9;  ;11,43;17,91;5,546303;0,2935321;168;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1001; NON GAZEIFIES ;6; BOISSON AUX FRUIT ET PLANTE ;11;1126210;3,27019E+12; BRK 6X20CL BSS EXO ; BRK 6X20CL BSS EXOTIQ CRF ; CRF CLASS ; REFRESCO FRANCE ;1,27;1,99;1,89;0,055;9; UVC ;11,43;17,91;5,546303;0,2935321;28;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1001; NON GAZEIFIES ;6; BOISSON AUX FRUIT ET PLANTE ;12;1156642;1;  ;  ;  ;  ;  ;  ;  ;  ;19;  ;66,31;75,81;5,54782;0,06936548;114;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1001; NON GAZEIFIES ;6; BOISSON AUX FRUIT ET PLANTE ;12;1156642;3,12448E+12; BTE SLIM 6X33CL OA ; POM CAS BTE SLIM 6X33CL ; OASIS ; ORANGINA SCHWEPPES ;3,49;3,99;3,78;0,055;19; UVC ;66,31;75,81;5,54782;0,06936548;19;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1001; NON GAZEIFIES ;6; BOISSON AUX FRUIT ET PLANTE ;12;3671611;1;  ;  ;  ;  ;  ;  ;  ;  ;1;  ;1,91;3,25;1,170569;0,3413981;48;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1001; NON GAZEIFIES ;6; BOISSON AUX FRUIT ET PLANTE ;12;3671611;3,56007E+12; 6X33CL BAF TROPICA ; 6X33CL BAF TROPICAL CRF C ; CRF CLASS ; REFRESCO FRANCE ;1,91;3,25;3,08;0,055;1; UVC ;1,91;3,25;1,170569;0,3413981;8;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1001; NON GAZEIFIES ;6; BOISSON AUX FRUIT ET PLANTE ;20;1167131;1;  ;  ;  ;  ;  ;  ;  ;  ;17;  ;35,02;38,25;1,235924;0,03062725;26;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1001; NON GAZEIFIES ;6; BOISSON AUX FRUIT ET PLANTE ;20;1167131;3,12448E+12; OASIS PECH.ABR.2L ; OASIS PECHE ABRICO.PET 2L ; OASIS ; ORANGINA SCHWEPPES ;2,06;2,25;2,13;0,055;17; UVC ;35,02;38,25;1,235924;0,03062725;26;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1001; NON GAZEIFIES ;6; BOISSON AUX FRUIT ET PLANTE ;20;4172372;1;  ;  ;  ;  ;  ;  ;  ;  ;5;  ;14,5;15,75;0,42891;0,02581268;84;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1001; NON GAZEIFIES ;6; BOISSON AUX FRUIT ET PLANTE ;20;4172372;3,12448E+12; PET 6X25CL OASIS P ; PET 6X25CL OASIS PCF ; OASIS ; ORANGINA SCHWEPPES ;2,9;3,15;2,99;0,055;5; UVC ;14,5;15,75;0,42891;0,02581268;14;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1001; NON GAZEIFIES ;6; BOISSON AUX FRUIT ET PLANTE ;20;22275;1;  ;  ;  ;  ;  ;  ;  ;  ;95;  ;211,85;189,55;-32,18176;-0,1609287;190;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1001; NON GAZEIFIES ;6; BOISSON AUX FRUIT ET PLANTE ;20;22275;3,12448E+12; OASIS POM.CASSIS ; OASIS POM.CASSIS.FRAMB.2L ; OASIS ; ORANGINA SCHWEPPES ;2,23;2,13;2,02;0,055;95; UVC ;211,85;189,55;-32,18176;-0,1609287;190;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1001; NON GAZEIFIES ;6; BOISSON AUX FRUIT ET PLANTE ;20;90417;1;  ;  ;  ;  ;  ;  ;  ;  ;3;  ;6,12;7,47;0,9605687;0,1218864;16;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1001; NON GAZEIFIES ;6; BOISSON AUX FRUIT ET PLANTE ;20;90417;3,12448E+12; OASIS POM.POIR.2L ; OASIS POMME POIRE BLE 2L ; OASIS ; ORANGINA SCHWEPPES ;2,04;2,49;2,36;0,055;3; UVC ;6,12;7,47;0,9605687;0,1218864;16;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1001; NON GAZEIFIES ;6; BOISSON AUX FRUIT ET PLANTE ;20;1180303;1;  ;  ;  ;  ;  ;  ;  ;  ;4;  ;4,4;8,36;3,524171;0,3995749;15;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1001; NON GAZEIFIES ;6; BOISSON AUX FRUIT ET PLANTE ;20;1180303;3,27019E+12; PET 2L BOISS.FR.PO ; PET 2L BOISS.FR.POMM.POIR ; CRF-CDM ; REFRESCO FRANCE ;1,1;2,09;1,98;0,055;4; UVC ;4,4;8,36;3,524171;0,3995749;15;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1001; NON GAZEIFIES ;6; BOISSON AUX FRUIT ET PLANTE ;20;1257973;1;  ;  ;  ;  ;  ;  ;  ;  ;1;  ;1,16;1,99;0,726256;0,3459268;24;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1001; NON GAZEIFIES ;6; BOISSON AUX FRUIT ET PLANTE ;20;1257973;3,56007E+12; PET 2L BOIS.MULTI. ; PET 2L BOIS.MULTI.VITAM.C ; CRF CLASS ; REFRESCO FRANCE ;1,16;1,99;1,89;0,055;1; UVC ;1,16;1,99;0,726256;0,3459268;24;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1001; NON GAZEIFIES ;6; BOISSON AUX FRUIT ET PLANTE ;20;1329020;1;  ;  ;  ;  ;  ;  ;  ;  ;15;  ;15,75;22,35;5,434834;0,2304922;25;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1001; NON GAZEIFIES ;6; BOISSON AUX FRUIT ET PLANTE ;20;1329020;3,56007E+12; PET 2L BAF POM.CAS ; PET 2L BAF POM.CAS.FRAM.C ; CRF CLASS ; REFRESCO FRANCE ;1,05;1,49;1,41;0,055;15; UVC ;15,75;22,35;5,434834;0,2304922;25;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1001; NON GAZEIFIES ;6; BOISSON AUX FRUIT ET PLANTE ;20;3293916;1;  ;  ;  ;  ;  ;  ;  ;  ;6;  ;6,18;10,74;4,000095;0,3530316;64;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1001; NON GAZEIFIES ;6; BOISSON AUX FRUIT ET PLANTE ;20;3293916;3,56007E+12; PET 4X20CL BAF GRN ; PET 4X20CL BAF GRNDE CRF ; CRF CLASS ; SOURCES ALMA FACTURA ;1,03;1,79;1,7;0,055;6; UVC ;6,18;10,74;4,000095;0,3530316;16;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1001; NON GAZEIFIES ;6; BOISSON AUX FRUIT ET PLANTE ;20;3643663;1;  ;  ;  ;  ;  ;  ;  ;  ;6;  ;4,14;7,05;2,542464;0,3418325;15;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1001; NON GAZEIFIES ;6; BOISSON AUX FRUIT ET PLANTE ;20;3643663;3,56007E+12; 1L BAFP POM/CAS/FR ; 1L BAFP POM/CAS/FRM CRF C ; CRF CLASS ; REFRESCO FRANCE ;0,69;1,29;1,22;0,055;6; UVC ;4,14;7,05;2,542464;0,3418325;15;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1001; NON GAZEIFIES ;6; BOISSON AUX FRUIT ET PLANTE ;20;3425691;1;  ;  ;  ;  ;  ;  ;  ;  ;4;  ;2,52;6,76;3,887583;0,5451055;10;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1001; NON GAZEIFIES ;6; BOISSON AUX FRUIT ET PLANTE ;20;3425691;8,85039E+12; MOGU LITCHI PET 32 ; MOGU LITCHI PET 32CL ; MOGU MOGU ; STARWELL ;0,63;1,69;1,6;0,055;4; UVC ;2,52;6,76;3,887583;0,5451055;10;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1001; NON GAZEIFIES ;6; BOISSON AUX FRUIT ET PLANTE ;20;3545529;1;  ;  ;  ;  ;  ;  ;  ;  ;9;  ;5,85;14,85;8,225829;0,5250502;21;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1001; NON GAZEIFIES ;6; BOISSON AUX FRUIT ET PLANTE ;20;3545529;8,85039E+12; XX320ML BOISSON FR ; 320ML BOISSON FRAISE MOGU ; MOGU MOGU ; STARWELL ;0,65;1,65;1,56;0,055;9; UVC ;5,85;14,85;8,225829;0,5250502;21;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1001; NON GAZEIFIES ;6; BOISSON AUX FRUIT ET PLANTE ;20;3545530;1;  ;  ;  ;  ;  ;  ;  ;  ;11;  ;6,93;18,59;10,69085;0,5451055;17;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1001; NON GAZEIFIES ;6; BOISSON AUX FRUIT ET PLANTE ;20;3545530;8,85039E+12; BOISSON MANGUE MOG ; BOISSON MANGUE MOGU MOGU ; MOGU MOGU ; STARWELL ;0,63;1,69;1,6;0,055;11; UVC ;6,93;18,59;10,69085;0,5451055;17;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1001; NON GAZEIFIES ;6; BOISSON AUX FRUIT ET PLANTE ;20;3425694;1;  ;  ;  ;  ;  ;  ;  ;  ;3;  ;1,89;5,07;2,915687;0,5451055;0;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1001; NON GAZEIFIES ;6; BOISSON AUX FRUIT ET PLANTE ;20;3425694;8,85039E+12; XXMOGU MELON  PET ; MOGU MELON  PET 32CL ; MOGU MOGU ; STARWELL ;0,63;1,69;1,6;0,055;3; UVC ;1,89;5,07;2,915687;0,5451055;0;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1001; NON GAZEIFIES ;6; BOISSON AUX FRUIT ET PLANTE ;20;4049498;1;  ;  ;  ;  ;  ;  ;  ;  ;2;  ;1,26;3,3;1,867962;0,5365394;27;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1001; NON GAZEIFIES ;6; BOISSON AUX FRUIT ET PLANTE ;20;4049498;8,85039E+12; XXMOGU PASTEQUE PE ; MOGU PASTEQUE PET32CL ; MOGU MOGU ; STARWELL ;0,63;1,65;1,56;0,055;2; UVC ;1,26;3,3;1,867962;0,5365394;27;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1001; NON GAZEIFIES ;6; BOISSON AUX FRUIT ET PLANTE ;21;2931638;1;  ;  ;  ;  ;  ;  ;  ;  ;7;  ;9,31;13,65;3,628389;0,2519583;24;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1001; NON GAZEIFIES ;6; BOISSON AUX FRUIT ET PLANTE ;21;2931638;3,12448E+12; 1L OASIS POM/CAS/F ; OASIS POM/CASSIS/FRAMB.1L ; OASIS ; ORANGINA SCHWEPPES ;1,33;1,95;1,85;0,055;7; UVC ;9,31;13,65;3,628389;0,2519583;24;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1001; NON GAZEIFIES ;6; BOISSON AUX FRUIT ET PLANTE ;99;3489503;2;  ;  ;  ;  ;  ;  ;  ;  ;8;  ;29,82;28,48;-2,824739;-0,07213695;108;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1001; NON GAZEIFIES ;6; BOISSON AUX FRUIT ET PLANTE ;99;3489503;3,09272E+12; 12X20CL F.SHOOT MU ; 12X20CL F.SHOOT MULTIFR ; FRUITSHOOT ; TEISSEIRE FRANCE SAS ;4,8;5,09;4,82;0,055;2; UVC ;9,6;10,18;0,0492891;0,004589344;0;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1001; NON GAZEIFIES ;6; BOISSON AUX FRUIT ET PLANTE ;99;3489503;3,09272E+12; F SHOOT 12X20CL (8 ; F SHOOT 12X20CL (8+4) MUL ; TEISSEIRE ; TEISSEIRE FRANCE SAS ;3,37;3,05;2,89;0,055;6; UVC ;20,22;18,3;-2,874028;-0,1488633;9;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1001; NON GAZEIFIES ;6; BOISSON AUX FRUIT ET PLANTE ;99;3489499;1;  ;  ;  ;  ;  ;  ;  ;  ;6;  ;16,26;17,58;0,4035071;0,02175604;156;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1001; NON GAZEIFIES ;6; BOISSON AUX FRUIT ET PLANTE ;99;3489499;3,09272E+12; X6 FRUIT SHOOT ; FRUIT SHOOT MULTIV.X6 ; FRUITSHOOT ; TEISSEIRE FRANCE SAS ;2,71;2,93;2,78;0,055;6; UVC ;16,26;17,58;0,4035071;0,02175604;26;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1001; NON GAZEIFIES ;6; BOISSON AUX FRUIT ET PLANTE ;99;3969971;1;  ;  ;  ;  ;  ;  ;  ;  ;12;  ;32,52;35,16;0,8070142;0,02175604;162;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1001; NON GAZEIFIES ;6; BOISSON AUX FRUIT ET PLANTE ;99;3969971;3,09272E+12; 6X20CL FRUITSHOOT ; 6X20CL FRUITSHOOT FRT RGE ; TEISSEIRE ; TEISSEIRE FRANCE SAS ;2,71;2,93;2,78;0,055;12; UVC ;32,52;35,16;0,8070142;0,02175604;27;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1001; NON GAZEIFIES ;6; BOISSON AUX FRUIT ET PLANTE ;99;1318655;1;  ;  ;  ;  ;  ;  ;  ;  ;15;  ;30,3;34,35;2,259242;0,0623424;22;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1001; NON GAZEIFIES ;6; BOISSON AUX FRUIT ET PLANTE ;99;1318655;3,12448E+12; 2L FRUITS OASIS ; OASIS FR.FRAI/FRAMB.2L ; OASIS ; ORANGINA SCHWEPPES ;2,02;2,29;2,17;0,055;15; UVC ;30,3;34,35;2,259242;0,0623424;22;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1001; NON GAZEIFIES ;6; BOISSON AUX FRUIT ET PLANTE ;99;73480;2;  ;  ;  ;  ;  ;  ;  ;  ;18;  ;79,72;86,54;2,308436;0,02775832;600;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1001; NON GAZEIFIES ;6; BOISSON AUX FRUIT ET PLANTE ;99;73480;3,12448E+12; 6X33CL BTE SLIM TR ; BTE SLIM TROPICAL 6X33CL ; OASIS ; ORANGINA SCHWEPPES ;3,47;3,75;3,55;0,055;16; UVC ;55,52;60;1,352038;0,02135921;100;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1001; NON GAZEIFIES ;6; BOISSON AUX FRUIT ET PLANTE ;99;73480;3,12448E+12; CAN 24X33CL TROP O ; CAN 24X33CL TROP OASIS 21 ; OASIS ; ORANGINA SCHWEPPES ;12,1;13,27;12,58;0,055;2; UVC ;24,2;26,54;0,9563981;0,03415744;0;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1001; NON GAZEIFIES ;6; BOISSON AUX FRUIT ET PLANTE ;99;3930500;1;  ;  ;  ;  ;  ;  ;  ;  ;1;  ;1,57;2,09;0,4110427;0,1864181;10;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1001; NON GAZEIFIES ;6; BOISSON AUX FRUIT ET PLANTE ;99;3930500;3,12448E+12; PET 1L PULCO CITRO ; PET 1L PULCO CITRON FRAMB ; PULCO ; ORANGINA SCHWEPPES ;1,57;2,09;1,98;0,055;1; UVC ;1,57;2,09;0,4110427;0,1864181;10;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1001; NON GAZEIFIES ;6; BOISSON AUX FRUIT ET PLANTE ;99;4150899;1;  ;  ;  ;  ;  ;  ;  ;  ;4;  ;6,68;7,96;0,8650237;0,103006;6;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1001; NON GAZEIFIES ;6; BOISSON AUX FRUIT ET PLANTE ;99;4150899;3,12448E+12; 1L PULCO CPT CASSI ; 1L PULCO CPT CASSIS FRAMB ; PULCO ; ORANGINA SCHWEPPES ;1,67;1,99;1,89;0,055;4; UVC ;6,68;7,96;0,8650237;0,103006;6;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1001; NON GAZEIFIES ;6; BOISSON AUX FRUIT ET PLANTE ;99;1329017;1;  ;  ;  ;  ;  ;  ;  ;  ;8;  ;9,36;14,58;4,459905;0,289945;12;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1001; NON GAZEIFIES ;6; BOISSON AUX FRUIT ET PLANTE ;99;1329017;3,56007E+12; 2L PET BAF PECHE A ; 2L PET BAF PECHE ABRIC CR ; CRF CLASS ; REFRESCO FRANCE ;1,17;1,95;1,85;0,055;8; UVC ;9,36;14,58;4,459905;0,289945;12;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1001; NON GAZEIFIES ;6; BOISSON AUX FRUIT ET PLANTE ;99;2120348;1;  ;  ;  ;  ;  ;  ;  ;  ;2;  ;2,84;6,1;2,941991;0,4571503;11;  ;  
