 Code Secteur ; Libellé Secteur ; Code Rayon ; Libellé Rayon ; Code Groupe de Famille  ; Libellé  Groupe de Famille  ; Code Famille  ; Libellé  Famille  ; Code Sous-Famille  ; Libellé  Sous-Famille  ; Code Unité de Besoin  ; Code UG  ; EAN ; Article Libellé Court ; Article Libellé Long ; Libellé Marque ; Libellé Fournisseur ; PAHT ; PV Mag ; PV Mag HT ; TVA en % ; Quantité vendue * ; Type Qté ; Montant achat HT * ; Montant vente TTC * ; Marge en valeur ; Marge en % ; Stock en quantité ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 258 ; SURGELES ; 2586 ; LEGUMES SURGELES ; 006 ; PUREES ; 099 ; 0000002837267 ; 3083681066852 ; PUREE SI DOUCE ; PUREE SI DOUCE 780G ; BONDUELLE ; BONDUELLE EUROPE ; 3,44 ; 3,25 ; 3,08 ; 0,055 ; 38,000 ; UVC ; 130,72 ; 123,59 ; -13,57308 ; -0,1040981 ; 43,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 258 ; SURGELES ; 2586 ; LEGUMES SURGELES ; 006 ; PUREES ; 099 ; 0000002572133 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 2,000 ;  ; 2,46 ; 4,7 ; 1,994976 ; 0,4023346 ; 11,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 258 ; SURGELES ; 2586 ; LEGUMES SURGELES ; 006 ; PUREES ; 099 ; 0000002572133 ; 3560070959242 ; 750G PURE.4 LEG.VE ; 750G PURE.4 LEG.VERT CRFC ; CRF CL OAB ; ARDO ; 1,23 ; 2,35 ; 2,23 ; 0,055 ; 2,000 ; UVC ; 2,46 ; 4,7 ; 1,994976 ; 0,4023346 ; 11,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 258 ; SURGELES ; 2586 ; LEGUMES SURGELES ; 006 ; PUREES ; 099 ; 0000004130201 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 1,000 ;  ; 0,98 ; 1,59 ; 0,527109 ; 0,3142323 ; 11,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 258 ; SURGELES ; 2586 ; LEGUMES SURGELES ; 006 ; PUREES ; 099 ; 0000004130201 ; 3560071452933 ; 450G PUREE DE LEGU ; 450G PUREE DE LEGU VT CRF ; CARREF BIO ; ARDO ; 0,98 ; 1,59 ; 1,51 ; 0,055 ; 1,000 ; UVC ; 0,98 ; 1,59 ; 0,527109 ; 0,3142323 ; 11,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 258 ; SURGELES ; 2586 ; LEGUMES SURGELES ; 006 ; PUREES ; 099 ; 0000004098551 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 10,000 ;  ; 12,9 ; 24,9 ; 10,7019 ; 0,4073886 ; 8,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 258 ; SURGELES ; 2586 ; LEGUMES SURGELES ; 006 ; PUREES ; 099 ; 0000004098551 ; 3560071452964 ; 750G PUREE CAROT.P ; 750G PUREE CAROT.PATATE D ; CRF CLASS ; ARDO ; 1,29 ; 2,49 ; 2,36 ; 0,055 ; 10,000 ; UVC ; 12,9 ; 24,9 ; 10,7019 ; 0,4073886 ; 8,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 258 ; SURGELES ; 2586 ; LEGUMES SURGELES ; 006 ; PUREES ; 099 ; 0000004226421 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 1,000 ;  ; 1,08 ; 1,95 ; 0,7683412 ; 0,3734798 ; 10,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 258 ; SURGELES ; 2586 ; LEGUMES SURGELES ; 006 ; PUREES ; 099 ; 0000004226421 ; 3560071488611 ; 750G PUREE POIS CA ; 750G PUREE POIS CASSES CR ; CRF EXTRA ; ARDO ; 1,08 ; 1,95 ; 1,85 ; 0,055 ; 1,000 ; UVC ; 1,08 ; 1,95 ; 0,7683412 ; 0,3734798 ; 10,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 258 ; SURGELES ; 2586 ; LEGUMES SURGELES ; 007 ; POTAGES ;  ; 4 ; 4 ;  ;  ;  ;  ;  ;  ;  ;  ; 9,000 ;  ; 16,94 ; 27,57 ; 9,192701 ; 0,3196589 ; 27,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 258 ; SURGELES ; 2586 ; LEGUMES SURGELES ; 007 ; POTAGES ; 001 ; 0000001232851 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 2,000 ;  ; 5,74 ; 8,5 ; 2,316872 ; 0,2583632 ; 5,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 258 ; SURGELES ; 2586 ; LEGUMES SURGELES ; 007 ; POTAGES ; 001 ; 0000001232851 ; 3245413559456 ; 1KG VELOUTE 5 LEGU ; 1KG VELOUTE 5 LEG.CRF BIO ; CARREF BIO ; GELAGRI SAS ; 2,87 ; 4,25 ; 4,03 ; 0,055 ; 2,000 ; UVC ; 5,74 ; 8,5 ; 2,316872 ; 0,2583632 ; 5,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 258 ; SURGELES ; 2586 ; LEGUMES SURGELES ; 007 ; POTAGES ; 001 ; 0000004133446 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 2,000 ;  ; 3,2 ; 5,5 ; 2,01327 ; 0,346966 ; 7,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 258 ; SURGELES ; 2586 ; LEGUMES SURGELES ; 007 ; POTAGES ; 001 ; 0000004133446 ; 3560071454906 ; 1KG POTAGE LEG.VER ; 1KG POTAGE LEG.VERT CRF E ; CRF EXTRA ; GREENYARD FROZEN FR ; 1,6 ; 2,75 ; 2,61 ; 0,055 ; 2,000 ; UVC ; 3,2 ; 5,5 ; 2,01327 ; 0,346966 ; 7,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 258 ; SURGELES ; 2586 ; LEGUMES SURGELES ; 007 ; POTAGES ; 001 ; 0000004133445 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 2,000 ;  ; 2,96 ; 4,9 ; 1,68455 ; 0,3258632 ; 7,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 258 ; SURGELES ; 2586 ; LEGUMES SURGELES ; 007 ; POTAGES ; 001 ; 0000004133445 ; 3560071454937 ; 1KG POTAG.BUTERN.P ; 1KG POTAG.BUTERN.PATA.DOU ; CRF EXTRA ; GREENYARD FROZEN FR ; 1,48 ; 2,45 ; 2,32 ; 0,055 ; 2,000 ; UVC ; 2,96 ; 4,9 ; 1,68455 ; 0,3258632 ; 7,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 258 ; SURGELES ; 2586 ; LEGUMES SURGELES ; 007 ; POTAGES ; 001 ; 0000004133447 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 3,000 ;  ; 5,04 ; 8,67 ; 3,17801 ; 0,347443 ; 8,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 258 ; SURGELES ; 2586 ; LEGUMES SURGELES ; 007 ; POTAGES ; 001 ; 0000004133447 ; 3560071454968 ; 1KG VELOUTE POTIRO ; 1KG VELOUTE POTIRON CRF E ; CRF EXTRA ; GREENYARD FROZEN FR ; 1,68 ; 2,89 ; 2,74 ; 0,055 ; 3,000 ; UVC ; 5,04 ; 8,67 ; 3,17801 ; 0,347443 ; 8,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 258 ; SURGELES ; 2586 ; LEGUMES SURGELES ; 008 ; FRITES ;  ; 38 ; 39 ;  ;  ;  ;  ;  ;  ;  ;  ; 478,000 ;  ; 1248,96 ; 1300 ; -16,73251 ; 0,02236382 ; 671,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 258 ; SURGELES ; 2586 ; LEGUMES SURGELES ; 008 ; FRITES ; 001 ; 0000001055203 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 17,000 ;  ; 21,08 ; 35,53 ; 12,59772 ; 0,3360814 ; 18,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 258 ; SURGELES ; 2586 ; LEGUMES SURGELES ; 008 ; FRITES ; 001 ; 0000001055203 ; 3560070057597 ; 1KG FRITE CLASS 9/ ; 1KG FRITE CLASS 9/9 CRF C ; CRF CLASS ; AGRISTO ; 1,24 ; 2,09 ; 1,98 ; 0,055 ; 17,000 ; UVC ; 21,08 ; 35,53 ; 12,59772 ; 0,3360814 ; 18,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 258 ; SURGELES ; 2586 ; LEGUMES SURGELES ; 008 ; FRITES ; 001 ; 0000000046017 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 25,000 ;  ; 31,5 ; 52,25 ; 18,02607 ; 0,3270109 ; 21,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 258 ; SURGELES ; 2586 ; LEGUMES SURGELES ; 008 ; FRITES ; 001 ; 0000000046017 ; 3560070057658 ; 1KG FRITE ALLUM 6/ ; 1KG FRITE ALLUM 6/6 CRF C ; CRF CLASS ; AGRISTO ; 1,26 ; 2,09 ; 1,98 ; 0,055 ; 25,000 ; UVC ; 31,5 ; 52,25 ; 18,02607 ; 0,3270109 ; 21,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 258 ; SURGELES ; 2586 ; LEGUMES SURGELES ; 008 ; FRITES ; 001 ; 0000001498407 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 15,000 ;  ; 18,9 ; 26,25 ; 5,981516 ; 0,215988 ; 22,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 258 ; SURGELES ; 2586 ; LEGUMES SURGELES ; 008 ; FRITES ; 001 ; 0000001498407 ; 3560070717903 ; 1KG FRITE 9/9 PPBL ; 1KG FRITE 9/9 PP BLANC ; PP BLANC ; CLAREBOUT POTATOES ; 1,26 ; 1,73 ; 1,64 ; 0,055 ; 15,000 ; UVC ; 18,9 ; 26,25 ; 5,981516 ; 0,215988 ; 22,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 258 ; SURGELES ; 2586 ; LEGUMES SURGELES ; 008 ; FRITES ; 001 ; 0000004169577 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 21,000 ;  ; 70,56 ; 52,29 ; -20,99602 ; -0,3805974 ; 63,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 258 ; SURGELES ; 2586 ; LEGUMES SURGELES ; 008 ; FRITES ; 001 ; 0000004169577 ; 3599741005766 ; FRITES BELGES 1KG ; 1KG FINDUS FRITES BELGES ; BELVIVA ; FINDUS FRANCE ; 3,36 ; 2,49 ; 2,36 ; 0,055 ; 21,000 ; UVC ; 70,56 ; 52,29 ; -20,99602 ; -0,3805974 ; 63,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 258 ; SURGELES ; 2586 ; LEGUMES SURGELES ; 008 ; FRITES ; 001 ; 0000003952299 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 8,000 ;  ; 30,24 ; 25,2 ; -6,353744 ; -0,2389883 ; 15,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 258 ; SURGELES ; 2586 ; LEGUMES SURGELES ; 008 ; FRITES ; 001 ; 0000003952299 ; 8710438112429 ; SIGNATURE CRISPERS ; 650G SIGNATURE CRISPERS ; MCCAIN ; EURECA MAJORISTAS S ; 3,78 ; 3,15 ; 2,99 ; 0,055 ; 8,000 ; UVC ; 30,24 ; 25,2 ; -6,353744 ; -0,2389883 ; 15,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 258 ; SURGELES ; 2586 ; LEGUMES SURGELES ; 008 ; FRITES ; 001 ; 0000000060276 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 12,000 ;  ; 40,56 ; 33,48 ; -8,825403 ; -0,2498599 ; 12,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 258 ; SURGELES ; 2586 ; LEGUMES SURGELES ; 008 ; FRITES ; 001 ; 0000000060276 ; 8710438123876 ; MCCAIN FRITEUSE TR ; 1.08KG MCCAIN FRITEUSE TR ; MCCAIN ; EURECA MAJORISTAS S ; 3,38 ; 2,79 ; 2,64 ; 0,055 ; 12,000 ; UVC ; 40,56 ; 33,48 ; -8,825403 ; -0,2498599 ; 12,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 258 ; SURGELES ; 2586 ; LEGUMES SURGELES ; 008 ; FRITES ; 001 ; 0000000090796 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 5,000 ;  ; 18,1 ; 15,75 ; -3,17109 ; -0,1908427 ; 11,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 258 ; SURGELES ; 2586 ; LEGUMES SURGELES ; 008 ; FRITES ; 001 ; 0000000090796 ; 8710438123906 ; MCCAIN LA FRITE ST ; 1.08 KG MC LA FRITE STEAK ; MCCAIN ; EURECA MAJORISTAS S ; 3,62 ; 3,15 ; 2,99 ; 0,055 ; 5,000 ; UVC ; 18,1 ; 15,75 ; -3,17109 ; -0,1908427 ; 11,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 258 ; SURGELES ; 2586 ; LEGUMES SURGELES ; 008 ; FRITES ; 001 ; 0000000060277 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 7,000 ;  ; 25,34 ; 22,05 ; -4,439526 ; -0,1908427 ; 14,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 258 ; SURGELES ; 2586 ; LEGUMES SURGELES ; 008 ; FRITES ; 001 ; 0000000060277 ; 8710438123968 ; MCCAIN FRITE ALLUM ; 1.08KG MCCAIN FRITE ALLUM ; MCCAIN ; EURECA MAJORISTAS S ; 3,62 ; 3,15 ; 2,99 ; 0,055 ; 7,000 ; UVC ; 25,34 ; 22,05 ; -4,439526 ; -0,1908427 ; 14,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 258 ; SURGELES ; 2586 ; LEGUMES SURGELES ; 008 ; FRITES ; 001 ; 0000003292512 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 4,000 ;  ; 14,44 ; 12,6 ; -2,496872 ; -0,1878336 ; 13,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 258 ; SURGELES ; 2586 ; LEGUMES SURGELES ; 008 ; FRITES ; 001 ; 0000003292512 ; 8710438123999 ; FRITE BELGE ; 1.080 KG FRITE BELGE ; MCCAIN ; EURECA MAJORISTAS S ; 3,61 ; 3,15 ; 2,99 ; 0,055 ; 4,000 ; UVC ; 14,44 ; 12,6 ; -2,496872 ; -0,1878336 ; 13,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 258 ; SURGELES ; 2586 ; LEGUMES SURGELES ; 008 ; FRITES ; 002 ; 0000000011516 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 12,000 ;  ; 37,44 ; 45,48 ; 5,669005 ; 0,11815 ; 10,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 258 ; SURGELES ; 2586 ; LEGUMES SURGELES ; 008 ; FRITES ; 002 ; 0000000011516 ; 3560070495948 ; 2.5 KG FRITES 9/9 ; 2.5 KG FRITES 9/9 SIMPL ; SIMPL ; CLAREBOUT POTATOES ; 3,12 ; 3,79 ; 3,59 ; 0,055 ; 12,000 ; UVC ; 37,44 ; 45,48 ; 5,669005 ; 0,11815 ; 10,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 258 ; SURGELES ; 2586 ; LEGUMES SURGELES ; 008 ; FRITES ; 002 ; 0000001543266 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 4,000 ;  ; 12,2 ; 16,76 ; 3,686256 ; 0,2084774 ; 11,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 258 ; SURGELES ; 2586 ; LEGUMES SURGELES ; 008 ; FRITES ; 002 ; 0000001543266 ; 3560070686148 ; 2,5KG FRITES 6/6 S ; 2,5KG FRITES 6/6 SIMPL ; SIMPL ; CLAREBOUT POTATOES ; 3,05 ; 4,19 ; 3,97 ; 0,055 ; 4,000 ; UVC ; 12,2 ; 16,76 ; 3,686256 ; 0,2084774 ; 11,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 258 ; SURGELES ; 2586 ; LEGUMES SURGELES ; 008 ; FRITES ; 002 ; 0000001527276 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 6,000 ;  ; 17,88 ; 27,9 ; 8,565497 ; 0,291002 ; 16,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 258 ; SURGELES ; 2586 ; LEGUMES SURGELES ; 008 ; FRITES ; 002 ; 0000001527276 ; 3560070697410 ; 2,5KG FRITE ALLUME ; 2,5KG FRITE ALLUMET.6/6 C ; CRF CLASS ; ECOFROST ; 2,98 ; 4,65 ; 4,41 ; 0,055 ; 6,000 ; UVC ; 17,88 ; 27,9 ; 8,565497 ; 0,291002 ; 16,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 258 ; SURGELES ; 2586 ; LEGUMES SURGELES ; 008 ; FRITES ; 002 ; 0000000052647 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 11,000 ;  ; 34,76 ; 50,46 ; 13,06938 ; 0,2455022 ; 9,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 258 ; SURGELES ; 2586 ; LEGUMES SURGELES ; 008 ; FRITES ; 002 ; 0000000052647 ; 3560070699223 ; 2,5KG FRITES 9/9 S ; 2,5KG FRITES 9/9 SURGE.CR ; CRF CLASS ; CLAREBOUT POTATOES ; 3,16 ; 4,59 ; 4,35 ; 0,055 ; 11,000 ; UVC ; 34,76 ; 50,46 ; 13,06938 ; 0,2455022 ; 9,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 258 ; SURGELES ; 2586 ; LEGUMES SURGELES ; 008 ; FRITES ; 002 ; 0000000010642 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 8,000 ;  ; 60 ; 48,72 ; -13,81991 ; -0,2688718 ; 9,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 258 ; SURGELES ; 2586 ; LEGUMES SURGELES ; 008 ; FRITES ; 002 ; 0000000010642 ; 8710438123845 ; XX2.66 KG MC FRITE ; 2.66 KG MC FRITEUSE TRADI ; MCCAIN ; EURECA MAJORISTAS S ; 7,5 ; 6,09 ; 5,77 ; 0,055 ; 8,000 ; UVC ; 60 ; 48,72 ; -13,81991 ; -0,2688718 ; 9,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 258 ; SURGELES ; 2586 ; LEGUMES SURGELES ; 008 ; FRITES ; 002 ; 0000004092754 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 3,000 ;  ; 23,97 ; 20,07 ; -4,946303 ; -0,2336043 ; 3,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 258 ; SURGELES ; 2586 ; LEGUMES SURGELES ; 008 ; FRITES ; 002 ; 0000004092754 ; 8710438123937 ; XX2.660 KG FRITE A ; 2.660 KG FRITE ALLUMETTES ; MCCAIN ; EURECA MAJORISTAS S ; 7,99 ; 6,69 ; 6,34 ; 0,055 ; 3,000 ; UVC ; 23,97 ; 20,07 ; -4,946303 ; -0,2336043 ; 3,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 258 ; SURGELES ; 2586 ; LEGUMES SURGELES ; 008 ; FRITES ; 003 ; 0000001153425 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 26,000 ;  ; 22,36 ; 43,94 ; 19,28929 ; 0,4161057 ; 29,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 258 ; SURGELES ; 2586 ; LEGUMES SURGELES ; 008 ; FRITES ; 003 ; 0000001153425 ; 3560070143085 ; 600G FRITES 6/6 AU ; 600G FRITES 6/6 AU FOUR C ; CRF CLASS ; CLAREBOUT POTATOES ; 0,86 ; 1,69 ; 1,6 ; 0,055 ; 26,000 ; UVC ; 22,36 ; 43,94 ; 19,28929 ; 0,4161057 ; 29,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 258 ; SURGELES ; 2586 ; LEGUMES SURGELES ; 008 ; FRITES ; 003 ; 0000000044998 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 30,000 ;  ; 25,2 ; 37,49 ; 10,33554 ; 0,2613157 ; 52,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 258 ; SURGELES ; 2586 ; LEGUMES SURGELES ; 008 ; FRITES ; 003 ; 0000000044998 ; 3560070937868 ; 600G FRITE FOUR 9/ ; 600G FRITE FOUR 9/9 CRF C ; CRF CLASS ; CLAREBOUT POTATOES ; 0,84 ; 1,25 ; 1,18 ; 0,055 ; 30,000 ; UVC ; 25,2 ; 37,49 ; 10,33554 ; 0,2613157 ; 52,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 258 ; SURGELES ; 2586 ; LEGUMES SURGELES ; 008 ; FRITES ; 003 ; 0000001717214 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 1,000 ;  ; 1,62 ; 2,99 ; 1,214123 ; 0,3848922 ; 11,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 258 ; SURGELES ; 2586 ; LEGUMES SURGELES ; 008 ; FRITES ; 003 ; 0000001717214 ; 3560071176655 ; 600G FRITE FOUR FR ; 600G FRITE FOUR FRANCE CR ; CARREF BIO ; ARDO ; 1,62 ; 2,99 ; 2,83 ; 0,055 ; 1,000 ; UVC ; 1,62 ; 2,99 ; 1,214123 ; 0,3848922 ; 11,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 258 ; SURGELES ; 2586 ; LEGUMES SURGELES ; 008 ; FRITES ; 003 ; 0000003708435 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 11,000 ;  ; 21,34 ; 33,99 ; 10,87801 ; 0,3033513 ; 4,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 258 ; SURGELES ; 2586 ; LEGUMES SURGELES ; 008 ; FRITES ; 003 ; 0000003708435 ; 3560071270377 ; 1,5KG FRITE FOUR C ; 1,5KG FRITE FOUR CLASS CL ; CRF CLASS ; AGRISTO ; 1,94 ; 3,09 ; 2,93 ; 0,055 ; 11,000 ; UVC ; 21,34 ; 33,99 ; 10,87801 ; 0,3033513 ; 4,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 258 ; SURGELES ; 2586 ; LEGUMES SURGELES ; 008 ; FRITES ; 003 ; 0000003658088 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 2,000 ;  ; 4,12 ; 7,58 ; 3,064834 ; 0,3832528 ; 7,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 258 ; SURGELES ; 2586 ; LEGUMES SURGELES ; 008 ; FRITES ; 003 ; 0000003658088 ; 3560071270407 ; 1,5KG FRITE FOUR A ; 1,5KG FRITE FOUR ALLUM CL ; CRF CLASS ; AGRISTO ; 2,06 ; 3,79 ; 3,59 ; 0,055 ; 2,000 ; UVC ; 4,12 ; 7,58 ; 3,064834 ; 0,3832528 ; 7,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 258 ; SURGELES ; 2586 ; LEGUMES SURGELES ; 008 ; FRITES ; 003 ; 0000003708433 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 18,000 ;  ; 15,12 ; 28,62 ; 12,00796 ; 0,3976923 ; 31,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 258 ; SURGELES ; 2586 ; LEGUMES SURGELES ; 008 ; FRITES ; 003 ; 0000003708433 ; 3560071270438 ; 600G FRITE FOUR ST ; 600G FRITE FOUR STEAKHOUS ; CRF CLASS ; CLAREBOUT POTATOES ; 0,84 ; 1,59 ; 1,51 ; 0,055 ; 18,000 ; UVC ; 15,12 ; 28,62 ; 12,00796 ; 0,3976923 ; 31,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 258 ; SURGELES ; 2586 ; LEGUMES SURGELES ; 008 ; FRITES ; 003 ; 0000003959690 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 7,000 ;  ; 11,48 ; 14,63 ; 2,387299 ; 0,1546714 ; 13,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 258 ; SURGELES ; 2586 ; LEGUMES SURGELES ; 008 ; FRITES ; 003 ; 0000003959690 ; 3560071427863 ; 500G FRITES RUSTIQ ; 500G FRITES RUSTIQUES CRF ; CRF EXTRA ; CITE GOURMANDE ; 1,64 ; 2,09 ; 1,98 ; 0,055 ; 7,000 ; UVC ; 11,48 ; 14,63 ; 2,387299 ; 0,1546714 ; 13,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 258 ; SURGELES ; 2586 ; LEGUMES SURGELES ; 008 ; FRITES ; 003 ; 0000004156249 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 11,000 ;  ; 29,92 ; 26,29 ; -5,000569 ; -0,180292 ; 16,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 258 ; SURGELES ; 2586 ; LEGUMES SURGELES ; 008 ; FRITES ; 003 ; 0000004156249 ; 3599741005780 ; FRITES BELGES AU F ; 600G FRITES BELGES AU FOU ; BELVIVA ; FINDUS FRANCE ; 2,72 ; 2,39 ; 2,27 ; 0,055 ; 11,000 ; UVC ; 29,92 ; 26,29 ; -5,000569 ; -0,180292 ; 16,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 258 ; SURGELES ; 2586 ; LEGUMES SURGELES ; 008 ; FRITES ; 003 ; 0000000081255 ; 2 ;  ;  ;  ;  ;  ;  ;  ;  ; 35,000 ;  ; 112,76 ; 99,71 ; -18,24815 ; -0,1690513 ; 25,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 258 ; SURGELES ; 2586 ; LEGUMES SURGELES ; 008 ; FRITES ; 003 ; 0000000081255 ; 8710438109474 ; JUST AU FOUR ALLUM ; JUST AU FOUR ALLUMETTES ; MCCAIN ; MC CAIN FOODS EUROPE ; 3,57 ; 3,23 ; 3,06 ; 0,055 ; 12,000 ; UVC ; 42,84 ; 38,76 ; -6,100664 ; -0,1491904 ; 0,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 258 ; SURGELES ; 2586 ; LEGUMES SURGELES ; 008 ; FRITES ; 003 ; 0000000081255 ; 8710438123784 ; MCCAIN FRITES FOUR ; 700G FRITES FOUR ALLUMETT ; MCCAIN ; EURECA MAJORISTAS S ; 3,04 ; 2,65 ; 2,51 ; 0,055 ; 23,000 ; UVC ; 69,92 ; 60,95 ; -12,14749 ; -0,1889123 ; 25,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 258 ; SURGELES ; 2586 ; LEGUMES SURGELES ; 008 ; FRITES ; 003 ; 0000001100339 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 15,000 ;  ; 45,3 ; 41,84 ; -5,641232 ; -0,1277997 ; 30,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 258 ; SURGELES ; 2586 ; LEGUMES SURGELES ; 008 ; FRITES ; 003 ; 0000001100339 ; 8710438123548 ; MCCAIN FRITES STEA ; 700G MC FRITES FOUR STEAK ; MCCAIN ; EURECA MAJORISTAS S ; 3,02 ; 2,79 ; 2,64 ; 0,055 ; 15,000 ; UVC ; 45,3 ; 41,84 ; -5,641232 ; -0,1277997 ; 30,000 ;  ;  
