  ; Magasin 7512 CUSSET ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ; édité le 18/03/2024 13:50 ;  
 01 ; PGC ; 14 ; EPICERIE ; 141 ; BISCUITS SUCRES ET PATISSERIE ; 1411 ; CHOCOLATES, FRUITES ; 000 ; CHOCOLATES ; 002 ; 0000001408967 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 32,000 ;  ; 23,04 ; 49,6 ; 23,97422 ; 0,4581528 ; 29,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 141 ; BISCUITS SUCRES ET PATISSERIE ; 1411 ; CHOCOLATES, FRUITES ; 000 ; CHOCOLATES ; 002 ; 0000001408967 ; 3560070508495 ; 125G BARRE FOURREE ; 125G BARRE FOURREE LAIT C ; CRF CLASS ; BOUVARD BISCUITS ; 0,72 ; 1,55 ; 1,47 ; 0,055 ; 32,000 ; UVC ; 23,04 ; 49,6 ; 23,97422 ; 0,4581528 ; 29,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 141 ; BISCUITS SUCRES ET PATISSERIE ; 1411 ; CHOCOLATES, FRUITES ; 000 ; CHOCOLATES ; 002 ; 0000001568639 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 24,000 ;  ; 19,68 ; 30,96 ; 9,665972 ; 0,2959321 ; 30,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 141 ; BISCUITS SUCRES ET PATISSERIE ; 1411 ; CHOCOLATES, FRUITES ; 000 ; CHOCOLATES ; 002 ; 0000001568639 ; 3560070759323 ; 150G PBT CHOC LT P ; 150G PBT CHOC LT POCHON C ; CRF CLASS ; BOUVARD BISCUITS ; 0,82 ; 1,29 ; 1,22 ; 0,055 ; 24,000 ; UVC ; 19,68 ; 30,96 ; 9,665972 ; 0,2959321 ; 30,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 141 ; BISCUITS SUCRES ET PATISSERIE ; 1411 ; CHOCOLATES, FRUITES ; 000 ; CHOCOLATES ; 002 ; 0000001568640 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 19,000 ;  ; 15,58 ; 22,61 ; 5,85128 ; 0,2453002 ; 10,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 141 ; BISCUITS SUCRES ET PATISSERIE ; 1411 ; CHOCOLATES, FRUITES ; 000 ; CHOCOLATES ; 002 ; 0000001568640 ; 3560070759354 ; 150G PBT NR POCHON ; 150G PBT NR POCHON CRF ; CRF-CDM ; BOUVARD BISCUITS ; 0,82 ; 1,19 ; 1,13 ; 0,055 ; 19,000 ; UVC ; 15,58 ; 22,61 ; 5,85128 ; 0,2453002 ; 10,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 141 ; BISCUITS SUCRES ET PATISSERIE ; 1411 ; CHOCOLATES, FRUITES ; 000 ; CHOCOLATES ; 002 ; 0000001003439 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 48,000 ;  ; 30,24 ; 37,92 ; 5,703128 ; 0,1425582 ; 42,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 141 ; BISCUITS SUCRES ET PATISSERIE ; 1411 ; CHOCOLATES, FRUITES ; 000 ; CHOCOLATES ; 002 ; 0000001003439 ; 3560070936106 ; 150G BISC TAB CHOC ; 150G BISC TAB CHOC LAIT S ; SIMPL ; BOUVARD BISCUITS ; 0,63 ; 0,79 ; 0,75 ; 0,055 ; 48,000 ; UVC ; 30,24 ; 37,92 ; 5,703128 ; 0,1425582 ; 42,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 141 ; BISCUITS SUCRES ET PATISSERIE ; 1411 ; CHOCOLATES, FRUITES ; 000 ; CHOCOLATES ; 002 ; 0000001003437 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 18,000 ;  ; 11,52 ; 16,02 ; 3,664834 ; 0,21684 ; 37,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 141 ; BISCUITS SUCRES ET PATISSERIE ; 1411 ; CHOCOLATES, FRUITES ; 000 ; CHOCOLATES ; 002 ; 0000001003437 ; 3560070936137 ; 150G BISC TAB CHOC ; 150G BISC TAB CHOC NOIR S ; SIMPL ; BOUVARD BISCUITS ; 0,64 ; 0,89 ; 0,84 ; 0,055 ; 18,000 ; UVC ; 11,52 ; 16,02 ; 3,664834 ; 0,21684 ; 37,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 141 ; BISCUITS SUCRES ET PATISSERIE ; 1411 ; CHOCOLATES, FRUITES ; 000 ; CHOCOLATES ; 002 ; 0000002536960 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 9,000 ;  ; 14,94 ; 22,95 ; 6,813554 ; 0,2814094 ; 70,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 141 ; BISCUITS SUCRES ET PATISSERIE ; 1411 ; CHOCOLATES, FRUITES ; 000 ; CHOCOLATES ; 002 ; 0000002536960 ; 3560070970919 ; X2 PBT CHOC LT ; CRF PBT CHOC LT POCHON X2 ; CARREFOUR ; BOUVARD BISCUITS ; 1,66 ; 2,55 ; 2,42 ; 0,055 ; 9,000 ; UVC ; 14,94 ; 22,95 ; 6,813554 ; 0,2814094 ; 35,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 141 ; BISCUITS SUCRES ET PATISSERIE ; 1411 ; CHOCOLATES, FRUITES ; 000 ; CHOCOLATES ; 002 ; 0000003629845 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 1,000 ;  ; 1,3 ; 2,75 ; 1,306635 ; 0,4503697 ; 18,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 141 ; BISCUITS SUCRES ET PATISSERIE ; 1411 ; CHOCOLATES, FRUITES ; 000 ; CHOCOLATES ; 002 ; 0000003629845 ; 3560071231057 ; 125G BARRE FOURRE ; 125G BARRE FOURRE LAIT CR ; CARREF BIO ; BOUVARD BISCUITS ; 1,3 ; 2,75 ; 2,61 ; 0,055 ; 1,000 ; UVC ; 1,3 ; 2,75 ; 1,306635 ; 0,4503697 ; 18,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 141 ; BISCUITS SUCRES ET PATISSERIE ; 1411 ; CHOCOLATES, FRUITES ; 000 ; CHOCOLATES ; 002 ; 0000004186457 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 5,000 ;  ; 4,6 ; 9,95 ; 4,83128 ; 0,4602424 ; 32,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 141 ; BISCUITS SUCRES ET PATISSERIE ; 1411 ; CHOCOLATES, FRUITES ; 000 ; CHOCOLATES ; 002 ; 0000004186457 ; 3560071489564 ; PLAYNCHOCK 150G ; PLAYNCHOCK 150G ; CRF SENSAT ; BOUVARD BISCUITS ; 0,92 ; 1,79 ; 1,7 ; 0,055 ; 5,000 ; UVC ; 4,6 ; 9,95 ; 4,83128 ; 0,4602424 ; 32,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 141 ; BISCUITS SUCRES ET PATISSERIE ; 1411 ; CHOCOLATES, FRUITES ; 000 ; CHOCOLATES ; 002 ; 0000001003506 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 15,000 ;  ; 22,2 ; 23,25 ; -0,1620853 ; -0,006607973 ; 42,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 141 ; BISCUITS SUCRES ET PATISSERIE ; 1411 ; CHOCOLATES, FRUITES ; 000 ; CHOCOLATES ; 002 ; 0000001003506 ; 5410041010800 ; 150G P.ECOL CHOC N ; 150G P.ECOL CHOC NOIR LU ; PT ECOLIER ; EURECA MAJORISTAS S ; 1,48 ; 1,55 ; 1,47 ; 0,055 ; 15,000 ; UVC ; 22,2 ; 23,25 ; -0,1620853 ; -0,006607973 ; 42,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 141 ; BISCUITS SUCRES ET PATISSERIE ; 1411 ; CHOCOLATES, FRUITES ; 000 ; CHOCOLATES ; 002 ; 0000001002135 ; 2 ;  ;  ;  ;  ;  ;  ;  ;  ; 109,000 ;  ; 809,24 ; 779,4 ; -70,47222 ; -0,03693847 ; 44,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 141 ; BISCUITS SUCRES ET PATISSERIE ; 1411 ; CHOCOLATES, FRUITES ; 000 ; CHOCOLATES ; 002 ; 0000001002135 ; 7622210421968 ; 150G P.ECOL CHO LT ; 150G P.ECOL CHOC LAIT LU ; PT ECOLIER ; EURECA MAJORISTAS S ; 1,48 ; 1,59 ; 1,51 ; 0,055 ; 20,000 ; UVC ; 29,6 ; 31,8 ; 0,5421801 ; 0,01616084 ; 44,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 141 ; BISCUITS SUCRES ET PATISSERIE ; 1411 ; CHOCOLATES, FRUITES ; 000 ; CHOCOLATES ; 002 ; 0000001002135 ; 7622210424976 ; 6X150G PETIT ECOLI ; PETIT ECOLIER CHOC 6X150G ; PT ECOLIER ; MONDELEZ FRANCE SAS ; 8,76 ; 12,24 ; 11,6 ; 0,055 ; 89,000 ; UVC ; 779,64 ; 747,6 ; -71,0144 ; -0,09003777 ; 0,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 141 ; BISCUITS SUCRES ET PATISSERIE ; 1411 ; CHOCOLATES, FRUITES ; 000 ; CHOCOLATES ; 002 ; 0000002657567 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 22,000 ;  ; 64,68 ; 68,04 ; -0,187109 ; -0,002606621 ; 60,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 141 ; BISCUITS SUCRES ET PATISSERIE ; 1411 ; CHOCOLATES, FRUITES ; 000 ; CHOCOLATES ; 002 ; 0000002657567 ; 7622210421999 ; PECO 2X150G LAIT M ; PECO LAIT MILK 2X150G ; PT ECOLIER ; EURECA MAJORISTAS S ; 2,94 ; 3,09 ; 2,93 ; 0,055 ; 22,000 ; UVC ; 64,68 ; 68,04 ; -0,187109 ; -0,002606621 ; 30,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 141 ; BISCUITS SUCRES ET PATISSERIE ; 1411 ; CHOCOLATES, FRUITES ; 000 ; CHOCOLATES ; 002 ; 0000003933433 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 6,000 ;  ; 13,56 ; 16,74 ; 2,307299 ; 0,1306459 ; 17,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 141 ; BISCUITS SUCRES ET PATISSERIE ; 1411 ; CHOCOLATES, FRUITES ; 000 ; CHOCOLATES ; 002 ; 0000003933433 ; 8000500385807 ; KINDER DUO T12 ; KINDER DUO T12 ; KINDER ; FERRERO FRANCE ; 2,26 ; 2,79 ; 2,64 ; 0,055 ; 6,000 ; UVC ; 13,56 ; 16,74 ; 2,307299 ; 0,1306459 ; 17,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 141 ; BISCUITS SUCRES ET PATISSERIE ; 1411 ; CHOCOLATES, FRUITES ; 000 ; CHOCOLATES ; 003 ; 0000003742367 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 1,000 ;  ; 1,47 ; 1,99 ; 0,4162559 ; 0,198269 ; 13,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 141 ; BISCUITS SUCRES ET PATISSERIE ; 1411 ; CHOCOLATES, FRUITES ; 000 ; CHOCOLATES ; 003 ; 0000003742367 ; 4017100258114 ; 6X28G PICK UPË NOI ; 6X28G PICK UPË NOISETTE ; BAHLSEN ; KAMBLY ; 1,47 ; 1,99 ; 1,89 ; 0,055 ; 1,000 ; UVC ; 1,47 ; 1,99 ; 0,4162559 ; 0,198269 ; 13,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 141 ; BISCUITS SUCRES ET PATISSERIE ; 1411 ; CHOCOLATES, FRUITES ; 000 ; CHOCOLATES ; 003 ; 0000003742309 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 7,000 ;  ; 10,15 ; 13,93 ; 3,053792 ; 0,2077953 ; 20,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 141 ; BISCUITS SUCRES ET PATISSERIE ; 1411 ; CHOCOLATES, FRUITES ; 000 ; CHOCOLATES ; 003 ; 0000003742309 ; 4017100266416 ; 6X28G PICK UPË CHO ; 6X28G PICK UPË CHOCO ; BAHLSEN ; KAMBLY ; 1,45 ; 1,99 ; 1,89 ; 0,055 ; 7,000 ; UVC ; 10,15 ; 13,93 ; 3,053792 ; 0,2077953 ; 20,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 141 ; BISCUITS SUCRES ET PATISSERIE ; 1411 ; CHOCOLATES, FRUITES ; 000 ; CHOCOLATES ; 003 ; 0000000020132 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 21,000 ;  ; 30,45 ; 41,79 ; 9,161374 ; 0,2077953 ; 27,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 141 ; BISCUITS SUCRES ET PATISSERIE ; 1411 ; CHOCOLATES, FRUITES ; 000 ; CHOCOLATES ; 003 ; 0000000020132 ; 4017100266713 ; 6X28G PICK UPË FOU ; 6X28G PICK UPË FOURRE LAI ; BAHLSEN ; KAMBLY ; 1,45 ; 1,99 ; 1,89 ; 0,055 ; 21,000 ; UVC ; 30,45 ; 41,79 ; 9,161374 ; 0,2077953 ; 27,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 141 ; BISCUITS SUCRES ET PATISSERIE ; 1411 ; CHOCOLATES, FRUITES ; 000 ; CHOCOLATES ; 005 ; 0000003207924 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 17,000 ;  ; 13,94 ; 31,45 ; 15,87043 ; 0,4783166 ; 32,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 141 ; BISCUITS SUCRES ET PATISSERIE ; 1411 ; CHOCOLATES, FRUITES ; 000 ; CHOCOLATES ; 005 ; 0000003207924 ; 3560071097554 ; 168G BARRE EXTRA P ; 168G BARRE EXTRA PEPITES ; CRF SENSAT ; ST MICHEL BISCUITS ; 0,82 ; 1,85 ; 1,75 ; 0,055 ; 17,000 ; UVC ; 13,94 ; 31,45 ; 15,87043 ; 0,4783166 ; 32,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 141 ; BISCUITS SUCRES ET PATISSERIE ; 1411 ; CHOCOLATES, FRUITES ; 000 ; CHOCOLATES ; 005 ; 0000003003413 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 1,000 ;  ; 2,54 ; 3,75 ; 1,014502 ; 0,2564303 ; 13,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 141 ; BISCUITS SUCRES ET PATISSERIE ; 1411 ; CHOCOLATES, FRUITES ; 000 ; CHOCOLATES ; 005 ; 0000003003413 ; 7622210701336 ; 280G BARRE EXTRA C ; BARRE EXTRA BARRE EXTRA C ; GRANOLA ; EURECA MAJORISTAS S ; 2,54 ; 3,75 ; 3,55 ; 0,055 ; 1,000 ; UVC ; 2,54 ; 3,75 ; 1,014502 ; 0,2564303 ; 13,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 141 ; BISCUITS SUCRES ET PATISSERIE ; 1411 ; CHOCOLATES, FRUITES ; 000 ; CHOCOLATES ; 006 ; 0000001512599 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 4,000 ;  ; 4,64 ; 7,56 ; 2,525877 ; 0,3166926 ; 7,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 141 ; BISCUITS SUCRES ET PATISSERIE ; 1411 ; CHOCOLATES, FRUITES ; 000 ; CHOCOLATES ; 006 ; 0000001512599 ; 3560070682683 ; 150G BISCUIT CHOCO ; 150G BISCUIT CHOCO LT BIO ; CARREF BIO ; BOUVARD BISCUITS ; 1,16 ; 1,89 ; 1,79 ; 0,055 ; 4,000 ; UVC ; 4,64 ; 7,56 ; 2,525877 ; 0,3166926 ; 7,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 141 ; BISCUITS SUCRES ET PATISSERIE ; 1411 ; CHOCOLATES, FRUITES ; 000 ; CHOCOLATES ; 006 ; 0000003906440 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 1,000 ;  ; 1,19 ; 2,35 ; 1,037488 ; 0,4184685 ; 12,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 141 ; BISCUITS SUCRES ET PATISSERIE ; 1411 ; CHOCOLATES, FRUITES ; 000 ; CHOCOLATES ; 006 ; 0000003906440 ; 3560071414283 ; 200G SABLE NAPES C ; 200G SABLE NAPES CHAT LAI ; CARREF BIO ; BOUVARD BISCUITS ; 1,19 ; 2,35 ; 2,23 ; 0,055 ; 1,000 ; UVC ; 1,19 ; 2,35 ; 1,037488 ; 0,4184685 ; 12,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 141 ; BISCUITS SUCRES ET PATISSERIE ; 1411 ; CHOCOLATES, FRUITES ; 000 ; CHOCOLATES ; 006 ; 0000001484271 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 3,000 ;  ; 3,36 ; 5,97 ; 2,298768 ; 0,3649794 ; 27,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 141 ; BISCUITS SUCRES ET PATISSERIE ; 1411 ; CHOCOLATES, FRUITES ; 000 ; CHOCOLATES ; 006 ; 0000001484271 ; 3560071433369 ; 125G TARTELE CHOC ; 125G TARTELE CHOC NR CRF ; CARREF BIO ; DOUCEURS JACQUEMART ; 1,12 ; 1,99 ; 1,89 ; 0,055 ; 3,000 ; UVC ; 3,36 ; 5,97 ; 2,298768 ; 0,3649794 ; 27,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 141 ; BISCUITS SUCRES ET PATISSERIE ; 1411 ; CHOCOLATES, FRUITES ; 000 ; CHOCOLATES ; 010 ; 0000001150011 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 8,000 ;  ; 11,2 ; 14 ; 2,070142 ; 0,1401586 ; 25,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 141 ; BISCUITS SUCRES ET PATISSERIE ; 1411 ; CHOCOLATES, FRUITES ; 000 ; CHOCOLATES ; 010 ; 0000001150011 ; 3017760595193 ; 195G GRANOLA NOIR ; CHOC.NR GRANOLA 195G ; GRANOLA ; EURECA MAJORISTAS S ; 1,4 ; 1,75 ; 1,66 ; 0,055 ; 8,000 ; UVC ; 11,2 ; 14 ; 2,070142 ; 0,1401586 ; 25,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 141 ; BISCUITS SUCRES ET PATISSERIE ; 1411 ; CHOCOLATES, FRUITES ; 000 ; CHOCOLATES ; 010 ; 0000001319699 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 14,000 ;  ; 21,56 ; 23,1 ; 0,3357346 ; 0,01377627 ; 12,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 141 ; BISCUITS SUCRES ET PATISSERIE ; 1411 ; CHOCOLATES, FRUITES ; 000 ; CHOCOLATES ; 010 ; 0000001319699 ; 3017760710695 ; 200G GRANOLA COCO ; LU 200G GRANOLA CHOC LT ; GRANOLA ; EURECA MAJORISTAS S ; 1,54 ; 1,65 ; 1,56 ; 0,055 ; 14,000 ; UVC ; 21,56 ; 23,1 ; 0,3357346 ; 0,01377627 ; 12,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 141 ; BISCUITS SUCRES ET PATISSERIE ; 1411 ; CHOCOLATES, FRUITES ; 000 ; CHOCOLATES ; 010 ; 0000001180470 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 36,000 ;  ; 27,36 ; 46,44 ; 16,65896 ; 0,340019 ; 16,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 141 ; BISCUITS SUCRES ET PATISSERIE ; 1411 ; CHOCOLATES, FRUITES ; 000 ; CHOCOLATES ; 010 ; 0000001180470 ; 3245413166142 ; 125G BATONNETS CHO ; 125G BATONNETS CHO BLC CR ; CRF CLASS ; BOUVARD BISCUITS ; 0,76 ; 1,29 ; 1,22 ; 0,055 ; 36,000 ; UVC ; 27,36 ; 46,44 ; 16,65896 ; 0,340019 ; 16,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 141 ; BISCUITS SUCRES ET PATISSERIE ; 1411 ; CHOCOLATES, FRUITES ; 000 ; CHOCOLATES ; 010 ; 0000000092314 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 49,000 ;  ; 72,52 ; 97,51 ; 19,90654 ; 0,1935059 ; 60,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 141 ; BISCUITS SUCRES ET PATISSERIE ; 1411 ; CHOCOLATES, FRUITES ; 000 ; CHOCOLATES ; 010 ; 0000000092314 ; 3270190178880 ; 2X120G BARQ.CHOCOL ; 2X120G BARQ.CHOCOLAT CRF ; CRF CLASS ; POULT BISCUITS ; 1,48 ; 1,99 ; 1,89 ; 0,055 ; 49,000 ; UVC ; 72,52 ; 97,51 ; 19,90654 ; 0,1935059 ; 30,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 141 ; BISCUITS SUCRES ET PATISSERIE ; 1411 ; CHOCOLATES, FRUITES ; 000 ; CHOCOLATES ; 010 ; 0000004075031 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 18,000 ;  ; 13,32 ; 18,9 ; 4,594692 ; 0,2304316 ; 49,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 141 ; BISCUITS SUCRES ET PATISSERIE ; 1411 ; CHOCOLATES, FRUITES ; 000 ; CHOCOLATES ; 010 ; 0000004075031 ; 3270190178897 ; 120G BARQUETTE AU ; 120G BARQUETTE AU CHOCOLA ; CRF CLASS ; POULT BISCUITS ; 0,74 ; 1,05 ; 1 ; 0,055 ; 18,000 ; UVC ; 13,32 ; 18,9 ; 4,594692 ; 0,2304316 ; 49,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 141 ; BISCUITS SUCRES ET PATISSERIE ; 1411 ; CHOCOLATES, FRUITES ; 000 ; CHOCOLATES ; 010 ; 0000001375249 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 18,000 ;  ; 12,6 ; 21,42 ; 7,703318 ; 0,3408834 ; 31,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 141 ; BISCUITS SUCRES ET PATISSERIE ; 1411 ; CHOCOLATES, FRUITES ; 000 ; CHOCOLATES ; 010 ; 0000001375249 ; 3560070427376 ; 125G BISCUIT CHOCO ; 125G BISCUIT CHOCO NR CRF ; CRF-CDM ; BISQUIVA GMBH CO KG ; 0,7 ; 1,19 ; 1,13 ; 0,055 ; 18,000 ; UVC ; 12,6 ; 21,42 ; 7,703318 ; 0,3408834 ; 31,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 141 ; BISCUITS SUCRES ET PATISSERIE ; 1411 ; CHOCOLATES, FRUITES ; 000 ; CHOCOLATES ; 010 ; 0000001402078 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 15,000 ;  ; 11,7 ; 22,35 ; 9,484834 ; 0,4022534 ; 28,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 141 ; BISCUITS SUCRES ET PATISSERIE ; 1411 ; CHOCOLATES, FRUITES ; 000 ; CHOCOLATES ; 010 ; 0000001402078 ; 3560070484225 ; 160G MIN.BISC.ZOO ; 160G MIN.BISC.ZOO CHO.LT ; CRF CLASS ; BOUVARD BISCUITS ; 0,78 ; 1,49 ; 1,41 ; 0,055 ; 15,000 ; UVC ; 11,7 ; 22,35 ; 9,484834 ; 0,4022534 ; 28,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 141 ; BISCUITS SUCRES ET PATISSERIE ; 1411 ; CHOCOLATES, FRUITES ; 000 ; CHOCOLATES ; 010 ; 0000002440376 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 3,000 ;  ; 3,18 ; 6,45 ; 2,933744 ; 0,4311318 ; 16,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 141 ; BISCUITS SUCRES ET PATISSERIE ; 1411 ; CHOCOLATES, FRUITES ; 000 ; CHOCOLATES ; 010 ; 0000002440376 ; 3560070894550 ; 125G BATON CHOCO.L ; 125G BATON CHOCO.LAIT BIO ; CARREF BIO ; BOUVARD BISCUITS ; 1,06 ; 2,15 ; 2,04 ; 0,055 ; 3,000 ; UVC ; 3,18 ; 6,45 ; 2,933744 ; 0,4311318 ; 16,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 141 ; BISCUITS SUCRES ET PATISSERIE ; 1411 ; CHOCOLATES, FRUITES ; 000 ; CHOCOLATES ; 010 ; 0000000092355 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 58,000 ;  ; 45,82 ; 55,2 ; 6,502275 ; 0,1116539 ; 60,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 141 ; BISCUITS SUCRES ET PATISSERIE ; 1411 ; CHOCOLATES, FRUITES ; 000 ; CHOCOLATES ; 010 ; 0000000092355 ; 3560071062316 ; BATONNET CHOCO LT ; BATONNET CHOCOLAT LT 150G ; CARREFOUR ; SOLINEST ; 0,79 ; 0,95 ; 0,9 ; 0,055 ; 58,000 ; UVC ; 45,82 ; 55,2 ; 6,502275 ; 0,1116539 ; 60,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 141 ; BISCUITS SUCRES ET PATISSERIE ; 1411 ; CHOCOLATES, FRUITES ; 000 ; CHOCOLATES ; 010 ; 0000003939886 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 4,000 ;  ; 4,04 ; 6,2 ; 1,836777 ; 0,2808098 ; 12,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 141 ; BISCUITS SUCRES ET PATISSERIE ; 1411 ; CHOCOLATES, FRUITES ; 000 ; CHOCOLATES ; 010 ; 0000003939886 ; 3560071414245 ; 225G JUNGLETRIP CH ; 225G JUNGLETRIP CHOC CRF ; CRF SENSAT ; BOUVARD BISCUITS ; 1,01 ; 1,55 ; 1,47 ; 0,055 ; 4,000 ; UVC ; 4,04 ; 6,2 ; 1,836777 ; 0,2808098 ; 12,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 141 ; BISCUITS SUCRES ET PATISSERIE ; 1411 ; CHOCOLATES, FRUITES ; 000 ; CHOCOLATES ; 010 ; 0000004033387 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 2,000 ;  ; 2,34 ; 3,3 ; 0,7879621 ; 0,2263283 ; 9,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 141 ; BISCUITS SUCRES ET PATISSERIE ; 1411 ; CHOCOLATES, FRUITES ; 000 ; CHOCOLATES ; 010 ; 0000004033387 ; 3560071456573 ; 160G  MINI LUDIQUE ; 160G  MINI LUDIQUES BIO ; CARREF BIO ; BOUVARD BISCUITS ; 1,17 ; 1,65 ; 1,56 ; 0,055 ; 2,000 ; UVC ; 2,34 ; 3,3 ; 0,7879621 ; 0,2263283 ; 9,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 141 ; BISCUITS SUCRES ET PATISSERIE ; 1411 ; CHOCOLATES, FRUITES ; 000 ; CHOCOLATES ; 010 ; 0000002883517 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 20,000 ;  ; 48,4 ; 43,8 ; -6,883412 ; -0,1489626 ; 28,000 ;  ;  
