  ; Magasin 7512 CUSSET ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ; édité le 18/03/2024 13:51 ;  
 01 ; PGC ; 25 ; P.L.S. ; 255 ; TRAITEUR ; 2552 ; PANES FRAIS ; 001 ; PANES ADULTES ; 001 ; 0000003976259 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 2,000 ;  ; 6,86 ; 11,58 ; 4,116303 ; 0,3369352 ; 5,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 255 ; TRAITEUR ; 2552 ; PANES FRAIS ; 001 ; PANES ADULTES ; 001 ; 0000003976259 ; 3560071427740 ; 380G AIGUILL.PLT P ; 380G AIGUILL.PLT PANE CRF ; CRF SENSAT ; DUC SOCIETE ; 3,43 ; 5,79 ; 5,49 ; 0,055 ; 2,000 ; UVC ; 6,86 ; 11,58 ; 4,116303 ; 0,3369352 ; 5,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 255 ; TRAITEUR ; 2552 ; PANES FRAIS ; 001 ; PANES ADULTES ; 001 ; 0000002649203 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 6,000 ;  ; 23,64 ; 37,5 ; 11,90502 ; 0,3009169 ; 16,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 255 ; TRAITEUR ; 2552 ; PANES FRAIS ; 001 ; PANES ADULTES ; 001 ; 0000002649203 ; 3596690289032 ; CR.TENDERS AIG PLT ; CR.TENDERS AIG PLT 380G ; PERE DODU ; GALLIANCE DISTRIBUTI ; 3,94 ; 6,25 ; 5,92 ; 0,055 ; 6,000 ; UVC ; 23,64 ; 37,5 ; 11,90502 ; 0,3009169 ; 16,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 255 ; TRAITEUR ; 2552 ; PANES FRAIS ; 001 ; PANES ADULTES ; 001 ; 0000003258767 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 9,000 ;  ; 18,9 ; 23,85 ; 3,706635 ; 0,1473123 ; 11,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 255 ; TRAITEUR ; 2552 ; PANES FRAIS ; 001 ; PANES ADULTES ; 001 ; 0000003258767 ; 3596690760517 ; 200G AUT ESC CB ; AUT ESC CORDON BL 200G ; PERE DODU ; GALLIANCE DISTRIBUTI ; 2,1 ; 2,65 ; 2,51 ; 0,055 ; 9,000 ; UVC ; 18,9 ; 23,85 ; 3,706635 ; 0,1473123 ; 11,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 255 ; TRAITEUR ; 2552 ; PANES FRAIS ; 001 ; PANES ADULTES ; 001 ; 0000003258810 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 5,000 ;  ; 20,5 ; 25,45 ; 3,623223 ; 0,1349444 ; 3,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 255 ; TRAITEUR ; 2552 ; PANES FRAIS ; 001 ; PANES ADULTES ; 001 ; 0000003258810 ; 3596690760524 ; 400G AUT ESC CB ; AUT ESC CORDON BL 400G ; PERE DODU ; GALLIANCE DISTRIBUTI ; 4,1 ; 5,09 ; 4,82 ; 0,055 ; 5,000 ; UVC ; 20,5 ; 25,45 ; 3,623223 ; 0,1349444 ; 3,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 255 ; TRAITEUR ; 2552 ; PANES FRAIS ; 001 ; PANES ADULTES ; 002 ; 0000002857062 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 12,000 ;  ; 20,16 ; 32,28 ; 10,43716 ; 0,3064758 ; 8,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 255 ; TRAITEUR ; 2552 ; PANES FRAIS ; 001 ; PANES ADULTES ; 002 ; 0000002857062 ; 3266980046699 ; LG CORD.BLEU CORN ; LG CORDON BLEU CORN 200G ; LE GAULOIS ; LDC ; 1,68 ; 2,69 ; 2,55 ; 0,055 ; 12,000 ; UVC ; 20,16 ; 32,28 ; 10,43716 ; 0,3064758 ; 8,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 255 ; TRAITEUR ; 2552 ; PANES FRAIS ; 001 ; PANES ADULTES ; 002 ; 0000001260065 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 16,000 ;  ; 25,12 ; 35,04 ; 8,09327 ; 0,2189311 ; 12,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 255 ; TRAITEUR ; 2552 ; PANES FRAIS ; 001 ; PANES ADULTES ; 002 ; 0000001260065 ; 3266980257958 ; PANE DDE REC.SAVOY ; PANE DINDE RECETT.SAVOYAR ; LE GAULOIS ; LDC ; 1,57 ; 2,19 ; 2,08 ; 0,055 ; 16,000 ; UVC ; 25,12 ; 35,04 ; 8,09327 ; 0,2189311 ; 12,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 255 ; TRAITEUR ; 2552 ; PANES FRAIS ; 001 ; PANES ADULTES ; 002 ; 0000001608010 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 10,000 ;  ; 19 ; 24,9 ; 4,601896 ; 0,1751802 ; 8,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 255 ; TRAITEUR ; 2552 ; PANES FRAIS ; 001 ; PANES ADULTES ; 002 ; 0000001608010 ; 3596690128041 ; 200G CORDON BLEU P ; CORDON BLEU PLT PERE 200 ; PERE DODU ; GALLIANCE DISTRIBUTI ; 1,9 ; 2,49 ; 2,36 ; 0,055 ; 10,000 ; UVC ; 19 ; 24,9 ; 4,601896 ; 0,1751802 ; 8,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 255 ; TRAITEUR ; 2552 ; PANES FRAIS ; 001 ; PANES ADULTES ; 002 ; 0000001500540 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 13,000 ;  ; 25,74 ; 32,37 ; 4,942464 ; 0,1447266 ; 9,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 255 ; TRAITEUR ; 2552 ; PANES FRAIS ; 001 ; PANES ADULTES ; 002 ; 0000001500540 ; 3596690137043 ; CORDON DBLE CHEESE ; PEREDODU CORDON DBL CHEES ; PERE DODU ; GALLIANCE DISTRIBUTI ; 1,98 ; 2,49 ; 2,36 ; 0,055 ; 13,000 ; UVC ; 25,74 ; 32,37 ; 4,942464 ; 0,1447266 ; 9,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 255 ; TRAITEUR ; 2552 ; PANES FRAIS ; 001 ; PANES ADULTES ; 099 ; 0000003250764 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 1,000 ;  ; 3,97 ; 6,29 ; 1,992085 ; 0,300196 ; 4,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 255 ; TRAITEUR ; 2552 ; PANES FRAIS ; 001 ; PANES ADULTES ; 099 ; 0000003250764 ; 3266980864002 ; 400G LG CROUSTY CH ; 400G LG CROUSTY CHICKEN T ; LE GAULOIS ; LDC ; 3,97 ; 6,29 ; 5,96 ; 0,055 ; 1,000 ; UVC ; 3,97 ; 6,29 ; 1,992085 ; 0,300196 ; 4,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 255 ; TRAITEUR ; 2553 ; PLATS CUISINES FRAIS ;  ;  ;  ; 139 ; 143 ;  ;  ;  ;  ;  ;  ;  ;  ; 1080,000 ;  ; 2808,77 ; 4143,73 ; 1118,936 ; 0,2715155 ; 1092,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 255 ; TRAITEUR ; 2553 ; PLATS CUISINES FRAIS ; 000 ; PLATS CUISINES (BASE POISSON) ;  ; 16 ; 16 ;  ;  ;  ;  ;  ;  ;  ;  ; 133,000 ;  ; 452,66 ; 578,54 ; 95,71915 ; 0,1870115 ; 111,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 255 ; TRAITEUR ; 2553 ; PLATS CUISINES FRAIS ; 000 ; PLATS CUISINES (BASE POISSON) ; 001 ; 0000000025833 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 9,000 ;  ; 33,84 ; 40,41 ; 4,463317 ; 0,1046927 ; 10,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 255 ; TRAITEUR ; 2553 ; PLATS CUISINES FRAIS ; 000 ; PLATS CUISINES (BASE POISSON) ; 001 ; 0000000025833 ; 3302740003837 ; 290G SAUMON OSEILL ; 290G SAUMON OSEILLE ET RI ; FLEURY ; FLEURY MICHON ; 3,76 ; 4,49 ; 4,26 ; 0,055 ; 9,000 ; UVC ; 33,84 ; 40,41 ; 4,463317 ; 0,1046927 ; 10,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 255 ; TRAITEUR ; 2553 ; PLATS CUISINES FRAIS ; 000 ; PLATS CUISINES (BASE POISSON) ; 001 ; 0000003500377 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 6,000 ;  ; 21,12 ; 28,14 ; 5,552986 ; 0,1870467 ; 12,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 255 ; TRAITEUR ; 2553 ; PLATS CUISINES FRAIS ; 000 ; PLATS CUISINES (BASE POISSON) ; 001 ; 0000003500377 ; 3302740030932 ; 300G PARMENTIER DE ; 300G PARMENTIER DE SAUMON ; FLEURY MIC ; FLEURY MICHON ; 3,52 ; 4,69 ; 4,45 ; 0,055 ; 6,000 ; UVC ; 21,12 ; 28,14 ; 5,552986 ; 0,1870467 ; 12,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 255 ; TRAITEUR ; 2553 ; PLATS CUISINES FRAIS ; 000 ; PLATS CUISINES (BASE POISSON) ; 001 ; 0000001235096 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 11,000 ;  ; 42,02 ; 45,65 ; 1,250142 ; 0,0259577 ; 7,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 255 ; TRAITEUR ; 2553 ; PLATS CUISINES FRAIS ; 000 ; PLATS CUISINES (BASE POISSON) ; 001 ; 0000001235096 ; 3302740483103 ; 300G SAUMON ET PUR ; 300G SAUMON ET PUREE BROC ; FLEURY MIC ; FLEURY MICHON ; 3,82 ; 4,15 ; 3,93 ; 0,055 ; 11,000 ; UVC ; 42,02 ; 45,65 ; 1,250142 ; 0,0259577 ; 7,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 255 ; TRAITEUR ; 2553 ; PLATS CUISINES FRAIS ; 000 ; PLATS CUISINES (BASE POISSON) ; 001 ; 0000000073122 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 10,000 ;  ; 24,3 ; 32,9 ; 6,884834 ; 0,1983559 ; 6,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 255 ; TRAITEUR ; 2553 ; PLATS CUISINES FRAIS ; 000 ; PLATS CUISINES (BASE POISSON) ; 001 ; 0000000073122 ; 3302741970107 ; 300G PARMENT.POISS ; 300G PARMENT.POISS./CIBOU ; FLEURY MIC ; FLEURY MICHON ; 2,43 ; 3,29 ; 3,12 ; 0,055 ; 10,000 ; UVC ; 24,3 ; 32,9 ; 6,884834 ; 0,1983559 ; 6,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 255 ; TRAITEUR ; 2553 ; PLATS CUISINES FRAIS ; 000 ; PLATS CUISINES (BASE POISSON) ; 001 ; 0000003817100 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 7,000 ;  ; 17,22 ; 25,55 ; 6,99801 ; 0,2596158 ; 9,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 255 ; TRAITEUR ; 2553 ; PLATS CUISINES FRAIS ; 000 ; PLATS CUISINES (BASE POISSON) ; 001 ; 0000003817100 ; 3560071415631 ; 300G SAUM.PUREE BR ; 300G SAUM.PUREE BROC.CRF ; CRF EXTRA ; FLEURY MICHON ; 2,46 ; 3,65 ; 3,46 ; 0,055 ; 7,000 ; UVC ; 17,22 ; 25,55 ; 6,99801 ; 0,2596158 ; 9,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 255 ; TRAITEUR ; 2553 ; PLATS CUISINES FRAIS ; 000 ; PLATS CUISINES (BASE POISSON) ; 001 ; 0000003909995 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 3,000 ;  ; 5,82 ; 9,87 ; 3,53545 ; 0,3395276 ; 6,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 255 ; TRAITEUR ; 2553 ; PLATS CUISINES FRAIS ; 000 ; PLATS CUISINES (BASE POISSON) ; 001 ; 0000003909995 ; 3560071418748 ; 280G PENNE SAUM.EP ; 280G PENNE SAUM.EPIN.ASC ; CRF EXTRA ; FLEURY MICHON ; 1,94 ; 3,29 ; 3,12 ; 0,055 ; 3,000 ; UVC ; 5,82 ; 9,87 ; 3,53545 ; 0,3395276 ; 6,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 255 ; TRAITEUR ; 2553 ; PLATS CUISINES FRAIS ; 000 ; PLATS CUISINES (BASE POISSON) ; 002 ; 0000001131270 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 5,000 ;  ; 20,15 ; 23,75 ; 2,361848 ; 0,09426185 ; 5,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 255 ; TRAITEUR ; 2553 ; PLATS CUISINES FRAIS ; 000 ; PLATS CUISINES (BASE POISSON) ; 002 ; 0000001131270 ; 3166352940092 ; ST JACQ TORT CREM ; ST JACQ.TORT.CREM.SAF.LEG ; WEIGHT.WAT ; MARIE ; 4,03 ; 4,75 ; 4,5 ; 0,055 ; 5,000 ; UVC ; 20,15 ; 23,75 ; 2,361848 ; 0,09426185 ; 5,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 255 ; TRAITEUR ; 2553 ; PLATS CUISINES FRAIS ; 000 ; PLATS CUISINES (BASE POISSON) ; 002 ; 0000001477468 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 8,000 ;  ; 32,24 ; 41,93 ; 7,504076 ; 0,1696367 ; 4,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 255 ; TRAITEUR ; 2553 ; PLATS CUISINES FRAIS ; 000 ; PLATS CUISINES (BASE POISSON) ; 002 ; 0000001477468 ; 3248832967611 ; 280G ST JACQUES FO ; MARIE ST JACQ FONDUE POIR ; MARIE ; MARIE ; 4,03 ; 5,15 ; 4,88 ; 0,055 ; 8,000 ; UVC ; 32,24 ; 41,93 ; 7,504076 ; 0,1696367 ; 4,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 255 ; TRAITEUR ; 2553 ; PLATS CUISINES FRAIS ; 000 ; PLATS CUISINES (BASE POISSON) ; 003 ; 0000000016228 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 23,000 ;  ; 91,77 ; 106,95 ; 9,604407 ; 0,08512112 ; 8,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 255 ; TRAITEUR ; 2553 ; PLATS CUISINES FRAIS ; 000 ; PLATS CUISINES (BASE POISSON) ; 003 ; 0000000016228 ; 3166353931402 ; CABILLAUD CITRON ; CABILLAUD AU CITRON ; MARIE ; MARIE ; 3,99 ; 4,65 ; 4,41 ; 0,055 ; 23,000 ; UVC ; 91,77 ; 106,95 ; 9,604407 ; 0,08512112 ; 8,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 255 ; TRAITEUR ; 2553 ; PLATS CUISINES FRAIS ; 000 ; PLATS CUISINES (BASE POISSON) ; 003 ; 0000003501200 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 6,000 ;  ; 24,18 ; 35,1 ; 9,090142 ; 0,2454772 ; 4,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 255 ; TRAITEUR ; 2553 ; PLATS CUISINES FRAIS ; 000 ; PLATS CUISINES (BASE POISSON) ; 003 ; 0000003501200 ; 3248830000457 ; 290G CABILLAUD FON ; 290G CABILLAUD FONDUE POI ; MARIE ; MARIE ; 4,03 ; 5,85 ; 5,55 ; 0,055 ; 6,000 ; UVC ; 24,18 ; 35,1 ; 9,090142 ; 0,2454772 ; 4,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 255 ; TRAITEUR ; 2553 ; PLATS CUISINES FRAIS ; 000 ; PLATS CUISINES (BASE POISSON) ; 003 ; 0000003803806 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 8,000 ;  ; 19,76 ; 26,87 ; 5,709194 ; 0,2013978 ; 6,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 255 ; TRAITEUR ; 2553 ; PLATS CUISINES FRAIS ; 000 ; PLATS CUISINES (BASE POISSON) ; 003 ; 0000003803806 ; 3560071418786 ; 270G CABILL. SCE C ; 270G CABILL. SCE CITR RIZ ; CRF EXTRA ; FLEURY MICHON ; 2,47 ; 3,49 ; 3,31 ; 0,055 ; 8,000 ; UVC ; 19,76 ; 26,87 ; 5,709194 ; 0,2013978 ; 6,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 255 ; TRAITEUR ; 2553 ; PLATS CUISINES FRAIS ; 000 ; PLATS CUISINES (BASE POISSON) ; 099 ; 0000001130461 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 3,000 ;  ; 9,93 ; 14,25 ; 3,577109 ; 0,2379386 ; 7,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 255 ; TRAITEUR ; 2553 ; PLATS CUISINES FRAIS ; 000 ; PLATS CUISINES (BASE POISSON) ; 099 ; 0000001130461 ; 3166352967037 ; POISSON ANDALOUSE ; POISS.ANDALOUS.RIZ/COURG. ; MARIE ; MARIE ; 3,31 ; 4,75 ; 4,5 ; 0,055 ; 3,000 ; UVC ; 9,93 ; 14,25 ; 3,577109 ; 0,2379386 ; 7,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 255 ; TRAITEUR ; 2553 ; PLATS CUISINES FRAIS ; 000 ; PLATS CUISINES (BASE POISSON) ; 099 ; 0000001164471 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 18,000 ;  ; 59,58 ; 73,47 ; 10,05981 ; 0,1297858 ; 8,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 255 ; TRAITEUR ; 2553 ; PLATS CUISINES FRAIS ; 000 ; PLATS CUISINES (BASE POISSON) ; 099 ; 0000001164471 ; 3166352967211 ; GAMBAS FETTUCINE ; GAMBAS/FETTUCINE/CONF.TOM ; MARIE ; MARIE ; 3,31 ; 4,05 ; 3,84 ; 0,055 ; 18,000 ; UVC ; 59,58 ; 73,47 ; 10,05981 ; 0,1297858 ; 8,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 255 ; TRAITEUR ; 2553 ; PLATS CUISINES FRAIS ; 000 ; PLATS CUISINES (BASE POISSON) ; 099 ; 0000004082355 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 2,000 ;  ; 7,58 ; 9,98 ; 1,879716 ; 0,1785292 ; 8,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 255 ; TRAITEUR ; 2553 ; PLATS CUISINES FRAIS ; 000 ; PLATS CUISINES (BASE POISSON) ; 099 ; 0000004082355 ; 3302740001833 ; 280G CABILLAUD SC ; 280G CABILLAUD SC BEUR BL ; FLEURY ; FLEURY MICHON ; 3,79 ; 4,99 ; 4,73 ; 0,055 ; 2,000 ; UVC ; 7,58 ; 9,98 ; 1,879716 ; 0,1785292 ; 8,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 255 ; TRAITEUR ; 2553 ; PLATS CUISINES FRAIS ; 000 ; PLATS CUISINES (BASE POISSON) ; 099 ; 0000003758615 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 11,000 ;  ; 33,22 ; 48,29 ; 12,55251 ; 0,2463888 ; 9,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 255 ; TRAITEUR ; 2553 ; PLATS CUISINES FRAIS ; 000 ; PLATS CUISINES (BASE POISSON) ; 099 ; 0000003758615 ; 3302740046728 ; 300G POISS A LA BO ; 300G POISS A LA BORDELAIS ; FLEURY ; FLEURY MICHON ; 3,02 ; 4,39 ; 4,16 ; 0,055 ; 11,000 ; UVC ; 33,22 ; 48,29 ; 12,55251 ; 0,2463888 ; 9,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 255 ; TRAITEUR ; 2553 ; PLATS CUISINES FRAIS ; 000 ; PLATS CUISINES (BASE POISSON) ; 099 ; 0000001436164 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 3,000 ;  ; 9,93 ; 15,43 ; 4,695592 ; 0,288451 ; 2,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 255 ; TRAITEUR ; 2553 ; PLATS CUISINES FRAIS ; 000 ; PLATS CUISINES (BASE POISSON) ; 099 ; 0000001436164 ; 3302740719028 ; 280G PETITE.GAMBAS ; 280G PETITE.GAMBAS TAGLIA ; FLEURY MIC ; FLEURY MICHON ; 3,31 ; 4,85 ; 4,6 ; 0,055 ; 3,000 ; UVC ; 9,93 ; 15,43 ; 4,695592 ; 0,288451 ; 2,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 255 ; TRAITEUR ; 2553 ; PLATS CUISINES FRAIS ; 001 ; PLATS CUISINES (BASE VIANDE) ;  ; 18 ; 18 ;  ;  ;  ;  ;  ;  ;  ;  ; 136,000 ;  ; 385,43 ; 550,95 ; 136,7975 ; 0,248522 ; 115,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 255 ; TRAITEUR ; 2553 ; PLATS CUISINES FRAIS ; 001 ; PLATS CUISINES (BASE VIANDE) ; 001 ; 0000001197771 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 1,000 ;  ; 1,94 ; 4,29 ; 2,126351 ; 0,4698131 ; 5,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 255 ; TRAITEUR ; 2553 ; PLATS CUISINES FRAIS ; 001 ; PLATS CUISINES (BASE VIANDE) ; 001 ; 0000001197771 ; 3560070782048 ; 350G PTIT SALE LEN ; 350G PTIT SALE LENTIL. CR ; CRF ORIGIN ; UNIPLANEZE ; 1,94 ; 4,29 ; 4,07 ; 0,055 ; 1,000 ; UVC ; 1,94 ; 4,29 ; 2,126351 ; 0,4698131 ; 5,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 255 ; TRAITEUR ; 2553 ; PLATS CUISINES FRAIS ; 001 ; PLATS CUISINES (BASE VIANDE) ; 001 ; 0000002619732 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 11,000 ;  ; 21,67 ; 30,19 ; 6,946114 ; 0,2180853 ; 4,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 255 ; TRAITEUR ; 2553 ; PLATS CUISINES FRAIS ; 001 ; PLATS CUISINES (BASE VIANDE) ; 001 ; 0000002619732 ; 3560071003616 ; 280G ENDIVES JAMBO ; 280G ENDIVES JAMBON CRF E ; CRF EXTRA ; AGIS ; 1,97 ; 2,99 ; 2,83 ; 0,055 ; 11,000 ; UVC ; 21,67 ; 30,19 ; 6,946114 ; 0,2180853 ; 4,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 255 ; TRAITEUR ; 2553 ; PLATS CUISINES FRAIS ; 001 ; PLATS CUISINES (BASE VIANDE) ; 002 ; 0000001030483 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 9,000 ;  ; 31,05 ; 40,41 ; 7,253317 ; 0,1701357 ; 5,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 255 ; TRAITEUR ; 2553 ; PLATS CUISINES FRAIS ; 001 ; PLATS CUISINES (BASE VIANDE) ; 002 ; 0000001030483 ; 3248830000914 ; TOMATES FARCIES 36 ; MARI TOMATES FARCIES 360G ; MARIE ; MARIE ; 3,45 ; 4,49 ; 4,26 ; 0,055 ; 9,000 ; UVC ; 31,05 ; 40,41 ; 7,253317 ; 0,1701357 ; 5,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 255 ; TRAITEUR ; 2553 ; PLATS CUISINES FRAIS ; 001 ; PLATS CUISINES (BASE VIANDE) ; 002 ; 0000002851546 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 6,000 ;  ; 21,84 ; 34,14 ; 10,52019 ; 0,2920839 ; 6,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 255 ; TRAITEUR ; 2553 ; PLATS CUISINES FRAIS ; 001 ; PLATS CUISINES (BASE VIANDE) ; 002 ; 0000002851546 ; 3248830015277 ; MIJOTE DE BOEUF ; MARIE MIJOTE BOEUF 300G ; MARIE ; MARIE ; 3,64 ; 5,69 ; 5,39 ; 0,055 ; 6,000 ; UVC ; 21,84 ; 34,14 ; 10,52019 ; 0,2920839 ; 6,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 255 ; TRAITEUR ; 2553 ; PLATS CUISINES FRAIS ; 001 ; PLATS CUISINES (BASE VIANDE) ; 002 ; 0000001629057 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 4,000 ;  ; 13 ; 17,4 ; 3,492891 ; 0,1902757 ; 5,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 255 ; TRAITEUR ; 2553 ; PLATS CUISINES FRAIS ; 001 ; PLATS CUISINES (BASE VIANDE) ; 002 ; 0000001629057 ; 3248830691013 ; 300G BLANQT PLT WW ; 300G BLANQUETTE POULET WW ; WEIGHT.WAT ; MARIE ; 3,25 ; 4,35 ; 4,12 ; 0,055 ; 4,000 ; UVC ; 13 ; 17,4 ; 3,492891 ; 0,1902757 ; 5,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 255 ; TRAITEUR ; 2553 ; PLATS CUISINES FRAIS ; 001 ; PLATS CUISINES (BASE VIANDE) ; 002 ; 0000003500376 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 10,000 ;  ; 34,8 ; 46,9 ; 9,654976 ; 0,1951308 ; 5,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 255 ; TRAITEUR ; 2553 ; PLATS CUISINES FRAIS ; 001 ; PLATS CUISINES (BASE VIANDE) ; 002 ; 0000003500376 ; 3302740030925 ; 300G PARMENTIER DE ; 300G PARMENTIER DE BOEUF ; FLEURY MIC ; FLEURY MICHON ; 3,48 ; 4,69 ; 4,45 ; 0,055 ; 10,000 ; UVC ; 34,8 ; 46,9 ; 9,654976 ; 0,1951308 ; 5,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 255 ; TRAITEUR ; 2553 ; PLATS CUISINES FRAIS ; 001 ; PLATS CUISINES (BASE VIANDE) ; 002 ; 0000001327849 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 2,000 ;  ; 6,14 ; 9,3 ; 2,675166 ; 0,2726561 ; 5,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 255 ; TRAITEUR ; 2553 ; PLATS CUISINES FRAIS ; 001 ; PLATS CUISINES (BASE VIANDE) ; 002 ; 0000001327849 ; 3302740368103 ; 350G TAJINE BOEUF ; 350G TAJINE BOEUF LEGUM.S ; FLEURY MIC ; FLEURY MICHON ; 3,07 ; 4,65 ; 4,41 ; 0,055 ; 2,000 ; UVC ; 6,14 ; 9,3 ; 2,675166 ; 0,2726561 ; 5,000 ;  ;  
