 Code Secteur ; Libellé Secteur ; Code Rayon ; Libellé Rayon ; Code Groupe de Famille  ; Libellé  Groupe de Famille  ; Code Famille  ; Libellé  Famille  ; Code Sous-Famille  ; Libellé  Sous-Famille  ; Code Unité de Besoin  ; Code UG  ; EAN ; Article Libellé Court ; Article Libellé Long ; Libellé Marque ; Libellé Fournisseur ; PAHT ; PVC ; PV Mag HT ; TVA en % ; Quantité vendue * ; Montant achat HT * ; Montant vente TTC * ; Marge en valeur ; Marge en % ; Stock en quantité ; Typologie ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 149 ; ALIMENTS POUR ANIMAUX ; 1492 ; RONGEUR ; 003 ; ACCESSOIRES POUR RONGEURS ; 001 ; 0000001451393 ; 3606600953363 ; BALANCOIRE HAMSTER ; BALANCOIRE POUR HAMSTERS ; CARREFOUR ;  ;  ; 3,7 ; 3,08 ; 0,2 ;  ;  ;  ; 0 ; 0 ; 0,000 ;  ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 149 ; ALIMENTS POUR ANIMAUX ; 1492 ; RONGEUR ; 003 ; ACCESSOIRES POUR RONGEURS ; 001 ; 0000004203220 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 0 ; 0 ; 0 ; 0 ; 0 ; 0,000 ;  ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 149 ; ALIMENTS POUR ANIMAUX ; 1492 ; RONGEUR ; 003 ; ACCESSOIRES POUR RONGEURS ; 001 ; 0000004203220 ; 3616479644804 ; X1 CAGE RONGEUR CR ; X1 CAGE RONGEUR CRF ; CRF CLASS ; TAIZHOU HUANGYAN PIA ; 2,28 ; 4,99 ; 4,16 ; 0,2 ;  ;  ;  ; 0 ; 0 ; 0,000 ; 3 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 149 ; ALIMENTS POUR ANIMAUX ; 1492 ; RONGEUR ; 003 ; ACCESSOIRES POUR RONGEURS ; 001 ; 0000003619204 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 1,000 ; 3,58 ; 7,99 ; 3,078333 ; 0,321061 ; 18,000 ;  ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 149 ; ALIMENTS POUR ANIMAUX ; 1492 ; RONGEUR ; 003 ; ACCESSOIRES POUR RONGEURS ; 001 ; 0000003619204 ; 4008239350718 ; BIBERON ; BIBERON RONGEUR 500ML ; VITAKRAFT ; VITAKRAFT ; 3,58 ; 7,99 ; 6,66 ; 0,2 ; 1,000 ; 3,58 ; 7,99 ; 3,078333 ; 0,321061 ; 18,000 ; 1 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 149 ; ALIMENTS POUR ANIMAUX ; 1492 ; RONGEUR ; 003 ; ACCESSOIRES POUR RONGEURS ; 001 ; 0000003045566 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 0 ; 0 ; 0 ; 0 ; 0 ; 0,000 ;  ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 149 ; ALIMENTS POUR ANIMAUX ; 1492 ; RONGEUR ; 003 ; ACCESSOIRES POUR RONGEURS ; 001 ; 0000003045566 ; 4026856014714 ; NID HAMSTER OUATE ; NID HAMSTER OUATE BLANC ; AIME ; AGRO BIOTHERS ; 0,49 ; 1,95 ; 1,63 ; 0,2 ;  ;  ;  ; 0 ; 0 ; 0,000 ;  ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 149 ; ALIMENTS POUR ANIMAUX ; 1492 ; RONGEUR ; 003 ; ACCESSOIRES POUR RONGEURS ; 001 ; 0000003489158 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 0 ; 0 ; 0 ; 0 ; 0 ; 0,000 ;  ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 149 ; ALIMENTS POUR ANIMAUX ; 1492 ; RONGEUR ; 003 ; ACCESSOIRES POUR RONGEURS ; 001 ; 0000003489158 ; 5413382014513 ; AUGET META 80ML BL ; AUGET META 80ML BLEU ; DUVO+ ; LAROYGROUP ; 0,45 ; 0,85 ; 0,71 ; 0,2 ;  ;  ;  ; 0 ; 0 ; 0,000 ;  ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 149 ; ALIMENTS POUR ANIMAUX ; 1492 ; RONGEUR ; 003 ; ACCESSOIRES POUR RONGEURS ; 001 ; 0000003491465 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 0 ; 0 ; 0 ; 0 ; 0 ; 0,000 ;  ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 149 ; ALIMENTS POUR ANIMAUX ; 1492 ; RONGEUR ; 003 ; ACCESSOIRES POUR RONGEURS ; 001 ; 0000003491465 ; 5413382014551 ; AUGET FIRENZE ; AUGET FIRENZE ; DUVO+ ; LAROYGROUP ; 0,69 ; 1,53 ; 1,28 ; 0,2 ;  ;  ;  ; 0 ; 0 ; 0,000 ;  ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 149 ; ALIMENTS POUR ANIMAUX ; 1492 ; RONGEUR ; 003 ; ACCESSOIRES POUR RONGEURS ; 001 ; 0000003489160 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 0 ; 0 ; 0 ; 0 ; 0 ; 0,000 ;  ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 149 ; ALIMENTS POUR ANIMAUX ; 1492 ; RONGEUR ; 003 ; ACCESSOIRES POUR RONGEURS ; 001 ; 0000003489160 ; 5414365059804 ; TRANSPORT BOX RONG ; TRANSPORT BOX RONGEUR SMA ; DUVO+ ; LAROYGROUP ; 5,01 ; 10,65 ; 8,88 ; 0,2 ;  ;  ;  ; 0 ; 0 ; 0,000 ;  ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 149 ; ALIMENTS POUR ANIMAUX ; 1492 ; RONGEUR ; 003 ; ACCESSOIRES POUR RONGEURS ; 001 ; 0000003490368 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 0 ; 0 ; 0 ; 0 ; 0 ; 0,000 ;  ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 149 ; ALIMENTS POUR ANIMAUX ; 1492 ; RONGEUR ; 003 ; ACCESSOIRES POUR RONGEURS ; 001 ; 0000003490368 ; 5414365064761 ; ROUE DEXERCICE HA ; ROUE DEXERCICE HAMSTER ; . ;  ;  ;  ;  ; 0,2 ;  ;  ;  ; 0 ; 0 ; 0,000 ;  ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 149 ; ALIMENTS POUR ANIMAUX ; 1492 ; RONGEUR ; 003 ; ACCESSOIRES POUR RONGEURS ; 001 ; 0000003565000 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 0 ; 0 ; 0 ; 0 ; 0 ; 0,000 ;  ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 149 ; ALIMENTS POUR ANIMAUX ; 1492 ; RONGEUR ; 003 ; ACCESSOIRES POUR RONGEURS ; 001 ; 0000003565000 ; 5414365067885 ; WOODLAND CLAPIER H ; WOODLAND CLAPIER HOWIE 2 ; DUVO+ ; LAROYGROUP ; 38,81 ; 72,9 ; 60,75 ; 0,2 ;  ;  ;  ; 0 ; 0 ; 0,000 ;  ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 149 ; ALIMENTS POUR ANIMAUX ; 1492 ; RONGEUR ; 003 ; ACCESSOIRES POUR RONGEURS ; 001 ; 0000003489161 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 0 ; 0 ; 0 ; 0 ; 0 ; 0,000 ;  ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 149 ; ALIMENTS POUR ANIMAUX ; 1492 ; RONGEUR ; 003 ; ACCESSOIRES POUR RONGEURS ; 001 ; 0000003489161 ; 5414365070397 ; SNACKBAL POUR RONG ; SNACKBAL POUR RONGEURS 8C ; DUVO+ ; LAROYGROUP ; 1,61 ; 4,11 ; 3,43 ; 0,2 ;  ;  ;  ; 0 ; 0 ; 0,000 ;  ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 149 ; ALIMENTS POUR ANIMAUX ; 1492 ; RONGEUR ; 003 ; ACCESSOIRES POUR RONGEURS ; 001 ; 0000003489163 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 0 ; 0 ; 0 ; 0 ; 0 ; 0,000 ;  ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 149 ; ALIMENTS POUR ANIMAUX ; 1492 ; RONGEUR ; 003 ; ACCESSOIRES POUR RONGEURS ; 001 ; 0000003489163 ; 5414365070403 ; SNACKBAL POUR RONG ; SNACKBAL POUR RONGEURS  1 ; DUVO+ ; LAROYGROUP ; 2,58 ; 5,73 ; 4,78 ; 0,2 ;  ;  ;  ; 0 ; 0 ; 0,000 ;  ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 149 ; ALIMENTS POUR ANIMAUX ; 1492 ; RONGEUR ; 003 ; ACCESSOIRES POUR RONGEURS ; 001 ; 0000003489164 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 0 ; 0 ; 0 ; 0 ; 0 ; 0,000 ;  ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 149 ; ALIMENTS POUR ANIMAUX ; 1492 ; RONGEUR ; 003 ; ACCESSOIRES POUR RONGEURS ; 001 ; 0000003489164 ; 5414365121488 ; HAMSTERBALL 13CM B ; HAMSTERBALL 13CM BLEU ; DUVO+ ; LAROYGROUP ; 2,06 ; 4,82 ; 4,02 ; 0,2 ;  ;  ;  ; 0 ; 0 ; 0,000 ;  ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 149 ; ALIMENTS POUR ANIMAUX ; 1492 ; RONGEUR ; 003 ; ACCESSOIRES POUR RONGEURS ; 001 ; 0000003489165 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 0 ; 0 ; 0 ; 0 ; 0 ; 0,000 ;  ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 149 ; ALIMENTS POUR ANIMAUX ; 1492 ; RONGEUR ; 003 ; ACCESSOIRES POUR RONGEURS ; 001 ; 0000003489165 ; 5414365121518 ; HAMSTERBALL 18CM B ; HAMSTERBALL 18CM BLEU ; DUVO+ ; LAROYGROUP ; 3,49 ; 7,62 ; 6,35 ; 0,2 ;  ;  ;  ; 0 ; 0 ; 0,000 ;  ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 149 ; ALIMENTS POUR ANIMAUX ; 1492 ; RONGEUR ; 003 ; ACCESSOIRES POUR RONGEURS ; 001 ; 0000003489168 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 0 ; 0 ; 0 ; 0 ; 0 ; 0,000 ;  ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 149 ; ALIMENTS POUR ANIMAUX ; 1492 ; RONGEUR ; 003 ; ACCESSOIRES POUR RONGEURS ; 001 ; 0000003489168 ; 5414365266806 ; PONT SUSPENDU EN B ; PONT SUSPENDU EN BOIS NAT ; DUVO+ ; LAROYGROUP ; 4,71 ; 10,96 ; 9,13 ; 0,2 ;  ;  ;  ; 0 ; 0 ; 0,000 ;  ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 149 ; ALIMENTS POUR ANIMAUX ; 1492 ; RONGEUR ; 003 ; ACCESSOIRES POUR RONGEURS ; 001 ; 0000003489169 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 0 ; 0 ; 0 ; 0 ; 0 ; 0,000 ;  ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 149 ; ALIMENTS POUR ANIMAUX ; 1492 ; RONGEUR ; 003 ; ACCESSOIRES POUR RONGEURS ; 001 ; 0000003489169 ; 5414365266820 ; LODGE DE COIN EN E ; LODGE DE COIN EN ECORCE - ; DUVO+ ; LAROYGROUP ; 8,12 ; 13,75 ; 11,46 ; 0,2 ;  ;  ;  ; 0 ; 0 ; 0,000 ;  ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 149 ; ALIMENTS POUR ANIMAUX ; 1492 ; RONGEUR ; 003 ; ACCESSOIRES POUR RONGEURS ; 001 ; 0000003489170 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 0 ; 0 ; 0 ; 0 ; 0 ; 0,000 ;  ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 149 ; ALIMENTS POUR ANIMAUX ; 1492 ; RONGEUR ; 003 ; ACCESSOIRES POUR RONGEURS ; 001 ; 0000003489170 ; 5414365266868 ; LODGE DE COIN EN E ; LODGE DE COIN EN ECORCE - ; DUVO+ ; LAROYGROUP ; 9,1 ; 19,22 ; 16,02 ; 0,2 ;  ;  ;  ; 0 ; 0 ; 0,000 ;  ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 149 ; ALIMENTS POUR ANIMAUX ; 1492 ; RONGEUR ; 003 ; ACCESSOIRES POUR RONGEURS ; 001 ; 0000003489171 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 0 ; 0 ; 0 ; 0 ; 0 ; 0,000 ;  ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 149 ; ALIMENTS POUR ANIMAUX ; 1492 ; RONGEUR ; 003 ; ACCESSOIRES POUR RONGEURS ; 001 ; 0000003489171 ; 5414365266882 ; PONT PLIABLE EN BO ; PONT PLIABLE EN BOIS ; DUVO+ ; LAROYGROUP ; 2,66 ; 5,36 ; 4,47 ; 0,2 ;  ;  ;  ; 0 ; 0 ; 0,000 ;  ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 149 ; ALIMENTS POUR ANIMAUX ; 1492 ; RONGEUR ; 003 ; ACCESSOIRES POUR RONGEURS ; 001 ; 0000003489172 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 0 ; 0 ; 0 ; 0 ; 0 ; 0,000 ;  ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 149 ; ALIMENTS POUR ANIMAUX ; 1492 ; RONGEUR ; 003 ; ACCESSOIRES POUR RONGEURS ; 001 ; 0000003489172 ; 5414365266967 ; BASCULE EN BOIS 22 ; BASCULE EN BOIS 22X8X7,5C ; DUVO+ ; LAROYGROUP ; 2,03 ; 4,03 ; 3,36 ; 0,2 ;  ;  ;  ; 0 ; 0 ; 0,000 ;  ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 149 ; ALIMENTS POUR ANIMAUX ; 1492 ; RONGEUR ; 003 ; ACCESSOIRES POUR RONGEURS ; 001 ; 0000003489173 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 0 ; 0 ; 0 ; 0 ; 0 ; 0,000 ;  ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 149 ; ALIMENTS POUR ANIMAUX ; 1492 ; RONGEUR ; 003 ; ACCESSOIRES POUR RONGEURS ; 001 ; 0000003489173 ; 5414365267025 ; LODGE DOME EN BOIS ; LODGE DOME EN BOIS RONGEU ; DUVO+ ; LAROYGROUP ; 6,1 ; 13 ; 10,83 ; 0,2 ;  ;  ;  ; 0 ; 0 ; 0,000 ;  ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 149 ; ALIMENTS POUR ANIMAUX ; 1492 ; RONGEUR ; 003 ; ACCESSOIRES POUR RONGEURS ; 001 ; 0000003489175 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 0 ; 0 ; 0 ; 0 ; 0 ; 0,000 ;  ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 149 ; ALIMENTS POUR ANIMAUX ; 1492 ; RONGEUR ; 003 ; ACCESSOIRES POUR RONGEURS ; 001 ; 0000003489175 ; 5414365267063 ; LODGE A TOIT EN PE ; LODGE A TOIT EN PENTE EN ; DUVO+ ; LAROYGROUP ; 4,7 ; 9,44 ; 7,87 ; 0,2 ;  ;  ;  ; 0 ; 0 ; 0,000 ;  ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 149 ; ALIMENTS POUR ANIMAUX ; 1492 ; RONGEUR ; 003 ; ACCESSOIRES POUR RONGEURS ; 001 ; 0000003489176 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 0 ; 0 ; 0 ; 0 ; 0 ; 0,000 ;  ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 149 ; ALIMENTS POUR ANIMAUX ; 1492 ; RONGEUR ; 003 ; ACCESSOIRES POUR RONGEURS ; 001 ; 0000003489176 ; 5414365282127 ; BARIL EN BOIS JOUE ; BARIL EN BOIS JET PR RONG ; DUVO+ ; LAROYGROUP ; 2,34 ; 3,95 ; 3,29 ; 0,2 ;  ;  ;  ; 0 ; 0 ; 0,000 ;  ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 149 ; ALIMENTS POUR ANIMAUX ; 1492 ; RONGEUR ; 003 ; ACCESSOIRES POUR RONGEURS ; 001 ; 0000003489177 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 0 ; 0 ; 0 ; 0 ; 0 ; 0,000 ;  ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 149 ; ALIMENTS POUR ANIMAUX ; 1492 ; RONGEUR ; 003 ; ACCESSOIRES POUR RONGEURS ; 001 ; 0000003489177 ; 5414365282233 ; SOUCHE DARBRE EN ; SOUCHE DARBRE EN BOIS JO ; DUVO+ ; LAROYGROUP ; 2,34 ; 3,95 ; 3,29 ; 0,2 ;  ;  ;  ; 0 ; 0 ; 0,000 ;  ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 149 ; ALIMENTS POUR ANIMAUX ; 1492 ; RONGEUR ; 003 ; ACCESSOIRES POUR RONGEURS ; 001 ; 0000003489178 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 0 ; 0 ; 0 ; 0 ; 0 ; 0,000 ;  ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 149 ; ALIMENTS POUR ANIMAUX ; 1492 ; RONGEUR ; 003 ; ACCESSOIRES POUR RONGEURS ; 001 ; 0000003489178 ; 5414365282738 ; ROUE DACTIVITE EN ; ROUE DACTIVITE EN METAL ; DUVO+ ; LAROYGROUP ; 2,31 ; 9,38 ; 7,82 ; 0,2 ;  ;  ;  ; 0 ; 0 ; 0,000 ;  ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 149 ; ALIMENTS POUR ANIMAUX ; 1492 ; RONGEUR ; 003 ; ACCESSOIRES POUR RONGEURS ; 001 ; 0000003489179 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 0 ; 0 ; 0 ; 0 ; 0 ; 0,000 ;  ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 149 ; ALIMENTS POUR ANIMAUX ; 1492 ; RONGEUR ; 003 ; ACCESSOIRES POUR RONGEURS ; 001 ; 0000003489179 ; 5414365282769 ; ROUE D ACTIVITE EN ; ROUE D ACTIVITE EN METAL ; DUVO+ ; LAROYGROUP ; 6,07 ; 13,75 ; 13,75 ; 0,2 ;  ;  ;  ; 0 ; 0 ; 0,000 ;  ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 149 ; ALIMENTS POUR ANIMAUX ; 1492 ; RONGEUR ; 003 ; ACCESSOIRES POUR RONGEURS ; 001 ; 0000004024602 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 0 ; 0 ; 0 ; 0 ; 0 ; 0,000 ;  ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 149 ; ALIMENTS POUR ANIMAUX ; 1492 ; RONGEUR ; 003 ; ACCESSOIRES POUR RONGEURS ; 001 ; 0000004024602 ; 5414365384418 ; MANGEOIRE STONE KI ; MANGEOIRE STONE KIWANO ; DUVO+ ; LAROYGROUP ; 1,13 ; 2,79 ; 2,33 ; 0,2 ;  ;  ;  ; 0 ; 0 ; 0,000 ;  ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 149 ; ALIMENTS POUR ANIMAUX ; 1492 ; RONGEUR ; 003 ; ACCESSOIRES POUR RONGEURS ; 001 ; 0000004024601 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 0 ; 0 ; 0 ; 0 ; 0 ; 0,000 ;  ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 149 ; ALIMENTS POUR ANIMAUX ; 1492 ; RONGEUR ; 003 ; ACCESSOIRES POUR RONGEURS ; 001 ; 0000004024601 ; 5414365384449 ; MANGEOIRE STONE CO ; MANGEOIRE STONE COCONUT ; DUVO+ ; LAROYGROUP ; 2,11 ; 4,99 ; 4,16 ; 0,2 ;  ;  ;  ; 0 ; 0 ; 0,000 ;  ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 149 ; ALIMENTS POUR ANIMAUX ; 1492 ; RONGEUR ; 004 ; HYGIENE SOINS DU RONGEUR ;  ; 2 ; 2 ;  ;  ;  ;  ;  ;  ;  ;  ; 0 ; 0 ; 0 ; 0 ; 0 ; 0,000 ;  ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 149 ; ALIMENTS POUR ANIMAUX ; 1492 ; RONGEUR ; 004 ; HYGIENE SOINS DU RONGEUR ; 001 ; 0000003489167 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 0 ; 0 ; 0 ; 0 ; 0 ; 0,000 ;  ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 149 ; ALIMENTS POUR ANIMAUX ; 1492 ; RONGEUR ; 004 ; HYGIENE SOINS DU RONGEUR ; 001 ; 0000003489167 ; 5414365254339 ; TOI DANGLE RONGEU ; TOI DANGLE RONGEURS 16,5 ; DUVO+ ; LAROYGROUP ; 1 ; 2,29 ; 1,91 ; 0,2 ;  ;  ;  ; 0 ; 0 ; 0,000 ;  ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 149 ; ALIMENTS POUR ANIMAUX ; 1492 ; RONGEUR ; 004 ; HYGIENE SOINS DU RONGEUR ; 001 ; 0000003492514 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 0 ; 0 ; 0 ; 0 ; 0 ; 0,000 ;  ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 149 ; ALIMENTS POUR ANIMAUX ; 1492 ; RONGEUR ; 004 ; HYGIENE SOINS DU RONGEUR ; 001 ; 0000003492514 ; 5414365254360 ; TOILETTE DANGLE P ; TOILETTE DANGLE POUR RON ; DUVO+ ; LAROYGROUP ; 1,81 ; 3,91 ; 3,26 ; 0,2 ;  ;  ;  ; 0 ; 0 ; 0,000 ;  ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 149 ; ALIMENTS POUR ANIMAUX ; 1492 ; RONGEUR ; 005 ; CAGE POUR RONGEUR ;  ; 9 ; 9 ;  ;  ;  ;  ;  ;  ;  ;  ; 0 ; 0 ; 0 ; 0 ; 0 ; 0,000 ;  ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 149 ; ALIMENTS POUR ANIMAUX ; 1492 ; RONGEUR ; 005 ; CAGE POUR RONGEUR ; 001 ; 0000003816795 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 0 ; 0 ; 0 ; 0 ; 0 ; 0,000 ;  ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 149 ; ALIMENTS POUR ANIMAUX ; 1492 ; RONGEUR ; 005 ; CAGE POUR RONGEUR ; 001 ; 0000003816795 ; 5414365051112 ; WOODLAND CLAPIER C ; WOODLAND CLAPIER COTTON C ; DUVO+ ; LAROYGROUP ; 82,01 ; 154 ; 128,33 ; 0,2 ;  ;  ;  ; 0 ; 0 ; 0,000 ;  ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 149 ; ALIMENTS POUR ANIMAUX ; 1492 ; RONGEUR ; 005 ; CAGE POUR RONGEUR ; 001 ; 0000003816796 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 0 ; 0 ; 0 ; 0 ; 0 ; 0,000 ;  ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 149 ; ALIMENTS POUR ANIMAUX ; 1492 ; RONGEUR ; 005 ; CAGE POUR RONGEUR ; 001 ; 0000003816796 ; 5414365051174 ; WOODLAND CLAPIER L ; WOODLAND CLAPIER LAMBERT ; DUVO+ ; LAROYGROUP ; 95,25 ; 158 ; 131,67 ; 0,2 ;  ;  ;  ; 0 ; 0 ; 0,000 ;  ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 149 ; ALIMENTS POUR ANIMAUX ; 1492 ; RONGEUR ; 005 ; CAGE POUR RONGEUR ; 001 ; 0000003489159 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 0 ; 0 ; 0 ; 0 ; 0 ; 0,000 ;  ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 149 ; ALIMENTS POUR ANIMAUX ; 1492 ; RONGEUR ; 005 ; CAGE POUR RONGEUR ; 001 ; 0000003489159 ; 5414365059774 ; CAGE AIKO (KNOCKDO ; CAGE AIKO (KNOCKDOWN) ; DUVO+ ; LAROYGROUP ; 16,39 ; 33,98 ; 28,32 ; 0,2 ;  ;  ;  ; 0 ; 0 ; 0,000 ;  ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 149 ; ALIMENTS POUR ANIMAUX ; 1492 ; RONGEUR ; 005 ; CAGE POUR RONGEUR ; 001 ; 0000003564997 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 0 ; 0 ; 0 ; 0 ; 0 ; 0,000 ;  ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 149 ; ALIMENTS POUR ANIMAUX ; 1492 ; RONGEUR ; 005 ; CAGE POUR RONGEUR ; 001 ; 0000003564997 ; 5414365059781 ; CAGE TOM (KNOCKDOW ; CAGE TOM (KNOCKDOWN) ; DUVO+ ; LAROYGROUP ; 26,29 ; 49,5 ; 41,25 ; 0,2 ;  ;  ;  ; 0 ; 0 ; 0,000 ;  ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 149 ; ALIMENTS POUR ANIMAUX ; 1492 ; RONGEUR ; 005 ; CAGE POUR RONGEUR ; 001 ; 0000003489166 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 0 ; 0 ; 0 ; 0 ; 0 ; 0,000 ;  ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 149 ; ALIMENTS POUR ANIMAUX ; 1492 ; RONGEUR ; 005 ; CAGE POUR RONGEUR ; 001 ; 0000003489166 ; 5414365193003 ; CAGE LIBERTY 120 1 ; CAGE LIBERTY 120 118X59X5 ; DUVO+ ; LAROYGROUP ; 61,34 ; 81,35 ; 67,79 ; 0,2 ;  ;  ;  ; 0 ; 0 ; 0,000 ;  ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 149 ; ALIMENTS POUR ANIMAUX ; 1492 ; RONGEUR ; 005 ; CAGE POUR RONGEUR ; 001 ; 0000003565001 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 0 ; 0 ; 0 ; 0 ; 0 ; 0,000 ;  ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 149 ; ALIMENTS POUR ANIMAUX ; 1492 ; RONGEUR ; 005 ; CAGE POUR RONGEUR ; 001 ; 0000003565001 ; 5414365329754 ; CAGE POUR RONGEURS ; CAGE POUR RONGEURS BLACK ; DUVO+ ; LAROYGROUP ; 36,26 ; 67,9 ; 67,9 ; 0,2 ;  ;  ;  ; 0 ; 0 ; 0,000 ;  ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 149 ; ALIMENTS POUR ANIMAUX ; 1492 ; RONGEUR ; 005 ; CAGE POUR RONGEUR ; 001 ; 0000003801701 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 0 ; 0 ; 0 ; 0 ; 0 ; 0,000 ;  ;  ;  
